#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:1-SR-MG:SUPER{SF:981}Fld:I,981,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:984}Fld:SP,984,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:984}Fld:I,984,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:986}SA:X,986,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:986}SA:Y,986,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:988}Fld:SP,988,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:988}Fld:I,988,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:990}Fld:SP,990,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:990}Fld:I,990,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:993}Fld:SP,993,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:993}Fld:I,993,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:995}SA:X,995,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:995}SA:Y,995,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:997}Fld:SP,997,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:997}Fld:I,997,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1001}Fld:SP,1001,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1001}Fld:I,1001,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{SB:1003}Fld:SP,1003,V:1-SR,,,setpoint,SB,K,Sextupole
V:1-SR-MG:SUPER{SB:1003}Fld:I,1003,V:1-SR,,,readback,SB,K,Sextupole
V:1-SR-MG:SUPER{SB:1006}Fld:SP,1006,V:1-SR,,,setpoint,SB,K,Sextupole
V:1-SR-MG:SUPER{SB:1006}Fld:I,1006,V:1-SR,,,readback,SB,K,Sextupole
V:1-SR-MG:SUPER{Q3:1008}Fld:SP,1008,V:1-SR,,,setpoint,Q3,K,Quadrupole
V:1-SR-MG:SUPER{Q3:1008}Fld:I,1008,V:1-SR,,,readback,Q3,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1010}SA:X,1010,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1010}SA:Y,1010,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{Q2:1012}Fld:SP,1012,V:1-SR,,,setpoint,Q2,K,Quadrupole
V:1-SR-MG:SUPER{Q2:1012}Fld:I,1012,V:1-SR,,,readback,Q2,K,Quadrupole
V:1-SR-MG:SUPER{SA:1014}Fld:SP,1014,V:1-SR,,,setpoint,SA,K,Sextupole
V:1-SR-MG:SUPER{SA:1014}Fld:I,1014,V:1-SR,,,readback,SA,K,Sextupole
V:1-SR-MG:SUPER{SA:1017}Fld:SP,1017,V:1-SR,,,setpoint,SA,K,Sextupole
V:1-SR-MG:SUPER{SA:1017}Fld:I,1017,V:1-SR,,,readback,SA,K,Sextupole
V:1-SR-MG:SUPER{Q1:1019}Fld:SP,1019,V:1-SR,,,setpoint,Q1,K,Quadrupole
V:1-SR-MG:SUPER{Q1:1019}Fld:I,1019,V:1-SR,,,readback,Q1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1023}SA:X,1023,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1023}SA:Y,1023,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{Q4:1032}Fld:SP,1032,V:1-SR,,,setpoint,Q4,K,Quadrupole
V:1-SR-MG:SUPER{Q4:1032}Fld:I,1032,V:1-SR,,,readback,Q4,K,Quadrupole
V:1-SR-MG:SUPER{Q5:1034}Fld:SP,1034,V:1-SR,,,setpoint,Q5,K,Quadrupole
V:1-SR-MG:SUPER{Q5:1034}Fld:I,1034,V:1-SR,,,readback,Q5,K,Quadrupole
V:1-SR-MG:SUPER{Q4:1039}Fld:SP,1039,V:1-SR,,,setpoint,Q4,K,Quadrupole
V:1-SR-MG:SUPER{Q4:1039}Fld:I,1039,V:1-SR,,,readback,Q4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1041}SA:X,1041,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1041}SA:Y,1041,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1049}SA:X,1049,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1049}SA:Y,1049,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{Q1:1053}Fld:SP,1053,V:1-SR,,,setpoint,Q1,K,Quadrupole
V:1-SR-MG:SUPER{Q1:1053}Fld:I,1053,V:1-SR,,,readback,Q1,K,Quadrupole
V:1-SR-MG:SUPER{SA:1055}Fld:SP,1055,V:1-SR,,,setpoint,SA,K,Sextupole
V:1-SR-MG:SUPER{SA:1055}Fld:I,1055,V:1-SR,,,readback,SA,K,Sextupole
V:1-SR-MG:SUPER{SA:1058}Fld:SP,1058,V:1-SR,,,setpoint,SA,K,Sextupole
V:1-SR-MG:SUPER{SA:1058}Fld:I,1058,V:1-SR,,,readback,SA,K,Sextupole
V:1-SR-MG:SUPER{Q2:1060}Fld:SP,1060,V:1-SR,,,setpoint,Q2,K,Quadrupole
V:1-SR-MG:SUPER{Q2:1060}Fld:I,1060,V:1-SR,,,readback,Q2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1062}SA:X,1062,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1062}SA:Y,1062,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{Q3:1064}Fld:SP,1064,V:1-SR,,,setpoint,Q3,K,Quadrupole
V:1-SR-MG:SUPER{Q3:1064}Fld:I,1064,V:1-SR,,,readback,Q3,K,Quadrupole
V:1-SR-MG:SUPER{SB:1066}Fld:SP,1066,V:1-SR,,,setpoint,SB,K,Sextupole
V:1-SR-MG:SUPER{SB:1066}Fld:I,1066,V:1-SR,,,readback,SB,K,Sextupole
V:1-SR-MG:SUPER{SB:1069}Fld:SP,1069,V:1-SR,,,setpoint,SB,K,Sextupole
V:1-SR-MG:SUPER{SB:1069}Fld:I,1069,V:1-SR,,,readback,SB,K,Sextupole
V:1-SR-MG:SUPER{BEND:1071}Fld:SP,1071,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1071}Fld:I,1071,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1075}Fld:SP,1075,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1075}Fld:I,1075,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1077}SA:X,1077,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1077}SA:Y,1077,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1079}Fld:SP,1079,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1079}Fld:I,1079,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1082}Fld:SP,1082,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1082}Fld:I,1082,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1084}Fld:SP,1084,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1084}Fld:I,1084,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1086}Fld:SP,1086,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1086}Fld:I,1086,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1089}Fld:SP,1089,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1089}Fld:I,1089,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1091}SA:X,1091,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1091}SA:Y,1091,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1093}Fld:SP,1093,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1093}Fld:I,1093,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1095}Fld:SP,1095,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1095}Fld:I,1095,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1098}Fld:SP,1098,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1098}Fld:I,1098,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1100}SA:X,1100,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1100}SA:Y,1100,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1102}Fld:SP,1102,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1102}Fld:I,1102,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1106}Fld:SP,1106,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1106}Fld:I,1106,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS3:1108}Fld:SP,1108,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1108}Fld:I,1108,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{S4:1110}Fld:SP,1110,V:1-SR,,,setpoint,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1110}Fld:I,1110,V:1-SR,,,readback,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1113}Fld:SP,1113,V:1-SR,,,setpoint,S4,K,Sextupole
V:1-SR-MG:SUPER{S4:1113}Fld:I,1113,V:1-SR,,,readback,S4,K,Sextupole
V:1-SR-BI:SUPER{BPM:1115}SA:X,1115,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1115}SA:Y,1115,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS2:1117}Fld:SP,1117,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1117}Fld:I,1117,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-MG:SUPER{S3:1119}Fld:SP,1119,V:1-SR,,,setpoint,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1119}Fld:I,1119,V:1-SR,,,readback,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1122}Fld:SP,1122,V:1-SR,,,setpoint,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1122}Fld:I,1122,V:1-SR,,,readback,S3,K,Sextupole
V:1-SR-MG:SUPER{QS1:1124}Fld:SP,1124,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1124}Fld:I,1124,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1128}SA:X,1128,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1128}SA:Y,1128,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1131}SA:X,1131,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1131}SA:Y,1131,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS1:1135}Fld:SP,1135,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1135}Fld:I,1135,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-MG:SUPER{S5:1137}Fld:SP,1137,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1137}Fld:I,1137,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1140}Fld:SP,1140,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1140}Fld:I,1140,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS2:1142}Fld:SP,1142,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1142}Fld:I,1142,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1144}SA:X,1144,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1144}SA:Y,1144,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{S6:1146}Fld:SP,1146,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1146}Fld:I,1146,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1149}Fld:SP,1149,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1149}Fld:I,1149,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{QS3:1151}Fld:SP,1151,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1151}Fld:I,1151,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1153}Fld:SP,1153,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1153}Fld:I,1153,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1157}Fld:SP,1157,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1157}Fld:I,1157,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1159}SA:X,1159,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1159}SA:Y,1159,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1161}Fld:SP,1161,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1161}Fld:I,1161,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1164}Fld:SP,1164,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1164}Fld:I,1164,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1166}Fld:SP,1166,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1166}Fld:I,1166,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1168}Fld:SP,1168,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1168}Fld:I,1168,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1171}Fld:SP,1171,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1171}Fld:I,1171,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1173}SA:X,1173,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1173}SA:Y,1173,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1175}Fld:SP,1175,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1175}Fld:I,1175,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1177}Fld:SP,1177,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1177}Fld:I,1177,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1180}Fld:SP,1180,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1180}Fld:I,1180,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1182}SA:X,1182,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1182}SA:Y,1182,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1184}Fld:SP,1184,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1184}Fld:I,1184,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1188}Fld:SP,1188,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1188}Fld:I,1188,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS3:1190}Fld:SP,1190,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1190}Fld:I,1190,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{S6:1192}Fld:SP,1192,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1192}Fld:I,1192,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1195}Fld:SP,1195,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1195}Fld:I,1195,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-BI:SUPER{BPM:1197}SA:X,1197,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1197}SA:Y,1197,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS2:1199}Fld:SP,1199,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1199}Fld:I,1199,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-MG:SUPER{S5:1201}Fld:SP,1201,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1201}Fld:I,1201,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1204}Fld:SP,1204,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1204}Fld:I,1204,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS1:1206}Fld:SP,1206,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1206}Fld:I,1206,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1210}SA:X,1210,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1210}SA:Y,1210,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1213}SA:X,1213,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1213}SA:Y,1213,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS1:1217}Fld:SP,1217,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1217}Fld:I,1217,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-MG:SUPER{S5:1219}Fld:SP,1219,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1219}Fld:I,1219,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1222}Fld:SP,1222,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1222}Fld:I,1222,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS2:1224}Fld:SP,1224,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1224}Fld:I,1224,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1226}SA:X,1226,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1226}SA:Y,1226,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{S6:1228}Fld:SP,1228,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1228}Fld:I,1228,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1231}Fld:SP,1231,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1231}Fld:I,1231,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{QS3:1233}Fld:SP,1233,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1233}Fld:I,1233,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1235}Fld:SP,1235,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1235}Fld:I,1235,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS4:1239}Fld:SP,1239,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1239}Fld:I,1239,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1241}SA:X,1241,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1241}SA:Y,1241,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{SD:1243}Fld:SP,1243,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1243}Fld:I,1243,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1246}Fld:SP,1246,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1246}Fld:I,1246,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{QS5:1248}Fld:SP,1248,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1248}Fld:I,1248,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SF:1250}Fld:SP,1250,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1250}Fld:I,1250,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1253}Fld:SP,1253,V:1-SR,,,setpoint,SF,K,Sextupole
V:1-SR-MG:SUPER{SF:1253}Fld:I,1253,V:1-SR,,,readback,SF,K,Sextupole
V:1-SR-BI:SUPER{BPM:1255}SA:X,1255,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1255}SA:Y,1255,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS5:1257}Fld:SP,1257,V:1-SR,,,setpoint,QS5,K,Quadrupole
V:1-SR-MG:SUPER{QS5:1257}Fld:I,1257,V:1-SR,,,readback,QS5,K,Quadrupole
V:1-SR-MG:SUPER{SD:1259}Fld:SP,1259,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1259}Fld:I,1259,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1262}Fld:SP,1262,V:1-SR,,,setpoint,SD,K,Sextupole
V:1-SR-MG:SUPER{SD:1262}Fld:I,1262,V:1-SR,,,readback,SD,K,Sextupole
V:1-SR-BI:SUPER{BPM:1264}SA:X,1264,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1264}SA:Y,1264,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS4:1266}Fld:SP,1266,V:1-SR,,,setpoint,QS4,K,Quadrupole
V:1-SR-MG:SUPER{QS4:1266}Fld:I,1266,V:1-SR,,,readback,QS4,K,Quadrupole
V:1-SR-MG:SUPER{BEND:1270}Fld:SP,1270,V:1-SR,,,setpoint,BEND,T,Bending
V:1-SR-MG:SUPER{BEND:1270}Fld:I,1270,V:1-SR,,,readback,BEND,T,Bending
V:1-SR-MG:SUPER{QS3:1272}Fld:SP,1272,V:1-SR,,,setpoint,QS3,K,Quadrupole
V:1-SR-MG:SUPER{QS3:1272}Fld:I,1272,V:1-SR,,,readback,QS3,K,Quadrupole
V:1-SR-MG:SUPER{S6:1274}Fld:SP,1274,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1274}Fld:I,1274,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1277}Fld:SP,1277,V:1-SR,,,setpoint,S6,K,Sextupole
V:1-SR-MG:SUPER{S6:1277}Fld:I,1277,V:1-SR,,,readback,S6,K,Sextupole
V:1-SR-BI:SUPER{BPM:1279}SA:X,1279,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1279}SA:Y,1279,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS2:1281}Fld:SP,1281,V:1-SR,,,setpoint,QS2,K,Quadrupole
V:1-SR-MG:SUPER{QS2:1281}Fld:I,1281,V:1-SR,,,readback,QS2,K,Quadrupole
V:1-SR-MG:SUPER{S5:1283}Fld:SP,1283,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1283}Fld:I,1283,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1286}Fld:SP,1286,V:1-SR,,,setpoint,S5,K,Sextupole
V:1-SR-MG:SUPER{S5:1286}Fld:I,1286,V:1-SR,,,readback,S5,K,Sextupole
V:1-SR-MG:SUPER{QS1:1288}Fld:SP,1288,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1288}Fld:I,1288,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-BI:SUPER{BPM:1292}SA:X,1292,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1292}SA:Y,1292,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1295}SA:X,1295,V:1-SR,,,readback,BPM,X,Beam Position Monitor
V:1-SR-BI:SUPER{BPM:1295}SA:Y,1295,V:1-SR,,,readback,BPM,Y,Beam Position Monitor
V:1-SR-MG:SUPER{QS1:1299}Fld:SP,1299,V:1-SR,,,setpoint,QS1,K,Quadrupole
V:1-SR-MG:SUPER{QS1:1299}Fld:I,1299,V:1-SR,,,readback,QS1,K,Quadrupole
V:1-SR-MG:SUPER{S3:1301}Fld:SP,1301,V:1-SR,,,setpoint,S3,K,Sextupole
V:1-SR-MG:SUPER{S3:1301}Fld:I,1301,V:1-SR,,,readback,S3,K,Sextupole
