tune 2.6172709137E+01 1.4280961435E+01
chrom 0.0000000000E+00 0.0000000000E+00
alphac 2.3870971049E-04
energy 3.0000000000E+00
# i      name           s         alphax    betax     nux          etax      etapx     alphay    betay     nuy       etay      etapy     xcod      ycod      dSx       dSy       dipx      dipy      tmatrix
#                      [m]                   [m]                   [m]                            [m]                [m]                 [m]        [m]      [m]       [m]       [rad]     [rad]            
#
   0           begin 0.000000 0.0001050132 9.8791326704 0.0000000000 0.1200759635 0.0001306291 0.0072642341 6.0422780290 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
1576 dc6b            398.200000 -8.3853922379 16.5620366175 20.1694586787 0.2117640419 0.1079389825 3.3349371536 6.9583633349 10.8512359969 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6286891863 11.2291019221 -0.0000000000 0.0000000000 0.1370355405 -0.0044417749 0.2497954658 6.0521752981 -0.0000000000 0.0000000000 0.0779848530 -0.0022243117 0.0000000000 0.0000000000 0.6329746272 -5.2331259231 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.1780913898 3.0522150268 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1577 qs5             398.500000 0.0112567880 19.2016302674 20.1720705380 0.2281875938 0.0003450370 0.0780108056 5.9817526379 10.8588154403 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6568106611 12.1971007843 -0.0000000000 0.0000000000 0.1500568685 -0.0047749922 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.6246820027 -4.6790810529 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1578 dc7             398.755000 -0.0020171798 19.1992754481 20.1741831287 0.2282754958 0.0003450370 0.0351450405 5.9529135808 10.8656149454 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6403405305 12.2794708753 -0.0000000000 0.0000000000 0.1520389845 -0.0047674040 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.6558279252 -4.5041669309 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1579 sf              398.880000 0.0030239744 19.1991496923 20.1752187432 0.2283100103 0.0002077230 0.0105559112 5.9472042012 10.8689569740 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6322669370 12.3198483708 -0.0000000000 0.0000000000 0.1530106100 -0.0047636842 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.6710955343 -4.4184247143 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1580 hc              398.880000 0.0030239744 19.1991496923 20.1752187432 0.2283100103 0.0002077230 0.0105559112 5.9472042012 10.8689569740 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6322669370 12.3198483708 -0.0000000000 0.0000000000 0.1530106100 -0.0047636842 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.6710955343 -4.4184247143 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1581 vc              398.880000 0.0030239744 19.1991496923 20.1752187432 0.2283100103 0.0002077230 0.0105559112 5.9472042012 10.8689569740 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6322669370 12.3198483708 -0.0000000000 0.0000000000 0.1530106100 -0.0047636842 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.6710955343 -4.4184247143 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1582 sf              399.005000 0.0080653580 19.1977642637 20.1762543984 0.2283273726 0.0000703798 -0.0140303978 5.9476382591 10.8723004846 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6241933436 12.3602258664 -0.0000000000 0.0000000000 0.1539822355 -0.0047599645 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.6863631434 -4.3326824977 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1583 dc7a            399.165000 -0.0002645697 19.1965168161 20.1775801506 0.2283386175 0.0000703798 -0.0409225028 5.9564259441 10.8765770105 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6138591440 12.4119090607 -0.0000000000 0.0000000000 0.1552259162 -0.0047552033 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.7059056830 -4.2229324604 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1584 bpm             399.165000 -0.0002645697 19.1965168161 20.1775801506 0.2283386175 0.0000703798 -0.0409225028 5.9564259441 10.8765770105 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6138591440 12.4119090607 -0.0000000000 0.0000000000 0.1552259162 -0.0047552033 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.7059056830 -4.2229324604 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1585 dc7b            399.260000 -0.0052104643 19.1970366616 20.1783673250 0.2283452942 0.0000703798 -0.0568896901 5.9657130518 10.8791121504 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6077232130 12.4425959573 -0.0000000000 0.0000000000 0.1559643516 -0.0047523763 -0.0645887475 0.3230199645 0.0000000000 -0.0000000000 0.0077730041 0.0000297578 0.0000000000 0.0000000000 0.7175090659 -4.1577683757 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.1221408727 0.6859377331 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1586 qs5             399.560000 8.3877562093 16.5547920200 20.1809800683 0.2120319758 -0.1076276583 -3.2988653147 6.9259580580 10.8867195319 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.5452931755 11.6461803997 -0.0000000000 0.0000000000 0.1470719255 -0.0044033520 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 0.8076792400 -4.2519925524 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1587 dc6b            399.985000 6.5569183240 10.2067575535 20.1861816374 0.1663400261 -0.1076276583 -4.0276197765 10.0380217685 10.8948309535 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.3979998368 9.2797057685 -0.0000000000 0.0000000000 0.1188782301 -0.0034390697 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.0143309205 -4.8137024290 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1588 sd              400.110000 6.0158324357 8.6360426847 20.1882995018 0.1529043176 -0.1075793681 -4.2386147887 11.0707468681 10.8967171587 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.3546782666 8.5836838181 -0.0000000000 0.0000000000 0.1105859668 -0.0031554572 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.0751108265 -4.9789112163 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1589 hc              400.110000 6.0158324357 8.6360426847 20.1882995018 0.1529043176 -0.1075793681 -4.2386147887 11.0707468681 10.8967171587 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.3546782666 8.5836838181 -0.0000000000 0.0000000000 0.1105859668 -0.0031554572 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.0751108265 -4.9789112163 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1590 vc              400.110000 6.0158324357 8.6360426847 20.1882995018 0.1529043176 -0.1075793681 -4.2386147887 11.0707468681 10.8967171587 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.3546782666 8.5836838181 -0.0000000000 0.0000000000 0.1105859668 -0.0031554572 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.0751108265 -4.9789112163 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1591 sd              400.235000 5.4758385149 7.2003853222 20.1908210619 0.1394741473 -0.1075388606 -4.4492787067 12.1561496379 10.8984311690 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.3113566964 7.8876618677 -0.0000000000 0.0000000000 0.1022937035 -0.0028718448 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.1358907325 -5.1441200035 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1592 dc6ab           400.415000 4.7016819518 5.3694273557 20.1954264384 0.1201382333 -0.1075388606 -4.7570455622 13.8123872841 10.9006408932 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.2489736353 6.8853902592 -0.0000000000 0.0000000000 0.0903528443 -0.0024634429 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.2234137972 -5.3820206571 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1593 bpm             400.415000 4.7016819518 5.3694273557 20.1954264384 0.1201382333 -0.1075388606 -4.7570455622 13.8123872841 10.9006408932 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.2489736353 6.8853902592 -0.0000000000 0.0000000000 0.0903528443 -0.0024634429 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.2234137972 -5.3820206571 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1594 dc6aa           400.510000 4.2930993212 4.5153875813 20.1984955516 0.1099331675 -0.1075388606 -4.9194780692 14.7311573685 10.9017002885 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.2160492419 6.3564135769 -0.0000000000 0.0000000000 0.0840507241 -0.0022478974 -0.3465725617 -5.5681756029 0.0000000000 -0.0000000000 -0.0663381067 0.0022688996 0.0000000000 0.0000000000 1.2696065257 -5.5075793354 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4862392481 -1.3216702979 -0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1595 qs4             400.810000 2.2641353099 2.6074796180 20.2126356189 0.0823065834 -0.0782509029 -0.2727363511 16.3375746203 10.9047295358 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.1205008655 4.9551998270 -0.0000000000 0.0000000000 0.0677431590 -0.0016610550 -0.2952991717 -3.8448519360 0.0000000000 -0.0000000000 -0.0432123171 0.0016733709 0.0000000000 0.0000000000 1.3552245019 -5.6463092689 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0801597607 0.4039132995 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1596 ge              400.810000 2.2641353099 2.6074796180 20.2126356189 0.0823065834 -0.0782509029 -0.2727363511 16.3375746203 10.9047295358 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.1205008655 4.9551998270 -0.0000000000 0.0000000000 0.0677431590 -0.0016610550 -0.2952991717 -3.8448519360 0.0000000000 -0.0000000000 -0.0432123171 0.0016733709 0.0000000000 0.0000000000 1.3552245019 -5.6463092689 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0801597607 0.4039132995 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1597 dc5             401.360000 0.9726150491 0.8282345122 20.2736511503 0.0393154619 -0.0782509029 -0.3088855742 16.6572928048 10.9100338727 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.0419136789 2.8405312622 -0.0000000000 0.0000000000 0.0439763846 -0.0007407010 -0.2952991717 -3.8448519360 0.0000000000 -0.0000000000 -0.0432123171 0.0016733709 0.0000000000 0.0000000000 1.3993123703 -5.4241569541 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0801597607 0.4039132995 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1598 gs              401.360000 0.9726150491 0.8282345122 20.2736511503 0.0393154619 -0.0782509029 -0.3088855742 16.6572928048 10.9100338727 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.0419136789 2.8405312622 -0.0000000000 0.0000000000 0.0439763846 -0.0007407010 -0.2952991717 -3.8448519360 0.0000000000 -0.0000000000 -0.0432123171 0.0016733709 0.0000000000 0.0000000000 1.3993123703 -5.4241569541 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0801597607 0.4039132995 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 0.0148244825 0.0461584261 0.0000000000 -0.0000000000 0.0936644659 0.9999616522
1599 bend            402.460000 -1.6031465272 1.5194147574 20.5576815805 0.0253904646 0.0528341402 -0.1135051834 17.1256865486 10.9204009815 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.3658081622 -1.3769155130 0.0000000000 -0.0000000000 0.0683880416 0.0002164275 -0.2952850469 -3.8451756411 0.0000000000 -0.0000000000 0.0877241570 0.0000718424 0.0000000000 0.0000000000 1.4754825397 -4.9333151234 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0577373556 0.4846979963 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1600 ds4             402.780000 -2.3546302174 2.7852149199 20.5825266010 0.0422790747 0.0528341402 -0.1324210103 17.2043401558 10.9233666057 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.4602993772 -2.6073717181 0.0000000000 -0.0000000000 0.0964597718 0.0002394171 -0.2952850469 -3.8451756411 0.0000000000 -0.0000000000 0.0877241570 0.0000718424 0.0000000000 0.0000000000 1.4939584935 -4.7782117646 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0577373556 0.4846979963 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1601 qs3             403.080000 -4.8788557715 4.8725853900 20.5957521507 0.0609438868 0.0729553159 6.1337742390 15.3306029414 10.9262476620 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.5780892157 -3.9392569601 0.0000000000 -0.0000000000 0.1290505516 0.0002756744 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.4235836381 -4.3562488775 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1602 ds3b            403.205000 -5.5148063195 6.1710869711 20.5993785750 0.0700534259 0.0729553159 5.8190264003 13.8373149657 10.9276128542 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.6403011207 -4.5794184248 0.0000000000 -0.0000000000 0.1455108335 0.0002972054 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.3582990024 -4.0686675162 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1603 s6              403.330000 -6.1522940884 7.6286659948 20.6022767345 0.0791638698 0.0729704196 5.5067876630 12.4223525594 10.9291294538 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.7025130257 -5.2195798894 0.0000000000 -0.0000000000 0.1619711155 0.0003187363 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.2930143668 -3.7810861549 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1604 hc              403.330000 -6.1522940884 7.6286659948 20.6022767345 0.0791638698 0.0729704196 5.5067876630 12.4223525594 10.9291294538 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.7025130257 -5.2195798894 0.0000000000 -0.0000000000 0.1619711155 0.0003187363 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.2930143668 -3.7810861549 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1605 vc              403.330000 -6.1522940884 7.6286659948 20.6022767345 0.0791638698 0.0729704196 5.5067876630 12.4223525594 10.9291294538 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.7025130257 -5.2195798894 0.0000000000 -0.0000000000 0.1619711155 0.0003187363 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.2930143668 -3.7810861549 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1606 s6              403.455000 -6.7906317924 9.2456327194 20.6046444365 0.0882764398 0.0729894359 5.1942664982 11.0854412657 10.9308238765 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.7647249307 -5.8597413540 0.0000000000 -0.0000000000 0.1784313974 0.0003402673 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.2277297312 -3.4935047936 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1607 ds3ab           403.555000 -7.2999220540 10.6539222162 20.6062472236 0.0955674803 0.0729894359 4.9419969196 10.0723658711 10.9323292638 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8144944548 -6.3718705258 0.0000000000 -0.0000000000 0.1915996230 0.0003574921 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.1755020227 -3.2634397045 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
1608 bpm             403.555000 -7.2999220540 10.6539222162 20.6062472236 0.0955674803 0.0729894359 4.9419969196 10.0723658711 10.9323292638 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8144944548 -6.3718705258 0.0000000000 -0.0000000000 0.1915996230 0.0003574921 -0.4976952402 -5.1212917171 0.0000000000 -0.0000000000 0.1316822556 0.0001722478 0.0000000000 0.0000000000 1.1755020227 -3.2634397045 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.5222770849 2.3006508906 0.0000000000 0.0000000000 0.0001077545 -0.0024694031 -0.0000000000 0.0000000000 0.9988523952 -0.0122173032 -0.0118991851 0.1420927440 0.0000000000 -0.0000000000 0.0994577764 0.9999465104
