# 2011-04-13T18:38:43
SR:C26-BI:G02A{BPM:H2}SA:Y-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PH2G2C26A, ELEM_NAME=PH2G2C26A, ELEM_TYPE=BPMY, GIRDER=G2, LENGTH=0.0, ORDINAL=2832, S_POSITION=693.824, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-BI:G04A{BPM:M1}BBA:X; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26A, ELEM_NAME=PM1G4C26A, ELEM_TYPE=BPMX, GIRDER=G4, LENGTH=0.0, ORDINAL=2858, S_POSITION=699.508, SYMMETRY=A,; ~tags= HLA.X
SR:C26-BI:G04A{BPM:M1}BBA:Y; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26A, ELEM_NAME=PM1G4C26A, ELEM_TYPE=BPMY, GIRDER=G4, LENGTH=0.0, ORDINAL=2858, S_POSITION=699.508, SYMMETRY=A,; ~tags= HLA.Y
SR:C26-BI:G04A{BPM:M1}GOLDEN:X; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PM1G4C26A, ELEM_NAME=PM1G4C26A, ELEM_TYPE=BPMX, GIRDER=G4, LENGTH=0.0, ORDINAL=2858, S_POSITION=699.508, SYMMETRY=A,; ~tags=HLA.OFFSET HLA.EPUT HLA.X
SR:C26-BI:G04A{BPM:M1}GOLDEN:Y; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PM1G4C26A, ELEM_NAME=PM1G4C26A, ELEM_TYPE=BPMY, GIRDER=G4, LENGTH=0.0, ORDINAL=2858, S_POSITION=699.508, SYMMETRY=A,; ~tags=HLA.OFFSET HLA.EPUT HLA.Y
SR:C26-BI:G04A{BPM:M1}SA:X-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26A, ELEM_NAME=PM1G4C26A, ELEM_TYPE=BPMX, GIRDER=G4, LENGTH=0.0, ORDINAL=2858, S_POSITION=699.508, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-BI:G04A{BPM:M1}SA:Y-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26A, ELEM_NAME=PM1G4C26A, ELEM_TYPE=BPMY, GIRDER=G4, LENGTH=0.0, ORDINAL=2858, S_POSITION=699.508, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-BI:G04B{BPM:M1}BBA:X; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26B, ELEM_NAME=PM1G4C26B, ELEM_TYPE=BPMX, GIRDER=G4, LENGTH=0.0, ORDINAL=2868, S_POSITION=701.741, SYMMETRY=B,; ~tags= HLA.X
SR:C26-BI:G04B{BPM:M1}BBA:Y; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26B, ELEM_NAME=PM1G4C26B, ELEM_TYPE=BPMY, GIRDER=G4, LENGTH=0.0, ORDINAL=2868, S_POSITION=701.741, SYMMETRY=B,; ~tags= HLA.Y
SR:C26-BI:G04B{BPM:M1}GOLDEN:X; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PM1G4C26B, ELEM_NAME=PM1G4C26B, ELEM_TYPE=BPMX, GIRDER=G4, LENGTH=0.0, ORDINAL=2868, S_POSITION=701.741, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.X
SR:C26-BI:G04B{BPM:M1}GOLDEN:Y; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PM1G4C26B, ELEM_NAME=PM1G4C26B, ELEM_TYPE=BPMY, GIRDER=G4, LENGTH=0.0, ORDINAL=2868, S_POSITION=701.741, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.Y
SR:C26-BI:G04B{BPM:M1}SA:X-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26B, ELEM_NAME=PM1G4C26B, ELEM_TYPE=BPMX, GIRDER=G4, LENGTH=0.0, ORDINAL=2868, S_POSITION=701.741, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C26-BI:G04B{BPM:M1}SA:Y-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PM1G4C26B, ELEM_NAME=PM1G4C26B, ELEM_TYPE=BPMY, GIRDER=G4, LENGTH=0.0, ORDINAL=2868, S_POSITION=701.741, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C26-BI:G06B{BPM:L1}BBA:X; HANDLE=READBACK, CELL=C26, DEV_NAME=PL1G6C26B, ELEM_NAME=PL1G6C26B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=2905, S_POSITION=709.174, SYMMETRY=B,; ~tags= HLA.X
SR:C26-BI:G06B{BPM:L1}BBA:Y; HANDLE=READBACK, CELL=C26, DEV_NAME=PL1G6C26B, ELEM_NAME=PL1G6C26B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=2905, S_POSITION=709.174, SYMMETRY=B,; ~tags= HLA.Y
SR:C26-BI:G06B{BPM:L1}GOLDEN:X; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PL1G6C26B, ELEM_NAME=PL1G6C26B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=2905, S_POSITION=709.174, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.X
SR:C26-BI:G06B{BPM:L1}GOLDEN:Y; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PL1G6C26B, ELEM_NAME=PL1G6C26B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=2905, S_POSITION=709.174, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.Y
SR:C26-BI:G06B{BPM:L1}SA:X-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PL1G6C26B, ELEM_NAME=PL1G6C26B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=2905, S_POSITION=709.174, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C26-BI:G06B{BPM:L1}SA:Y-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PL1G6C26B, ELEM_NAME=PL1G6C26B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=2905, S_POSITION=709.174, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C26-BI:G06B{BPM:L2}BBA:X; HANDLE=READBACK, CELL=C26, DEV_NAME=PL2G6C26B, ELEM_NAME=PL2G6C26B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=2887, S_POSITION=706.611, SYMMETRY=B,; ~tags= HLA.X
SR:C26-BI:G06B{BPM:L2}BBA:Y; HANDLE=READBACK, CELL=C26, DEV_NAME=PL2G6C26B, ELEM_NAME=PL2G6C26B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=2887, S_POSITION=706.611, SYMMETRY=B,; ~tags= HLA.Y
SR:C26-BI:G06B{BPM:L2}GOLDEN:X; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PL2G6C26B, ELEM_NAME=PL2G6C26B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=2887, S_POSITION=706.611, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.X
SR:C26-BI:G06B{BPM:L2}GOLDEN:Y; HANDLE=SETPOINT, CELL=C26, DEV_NAME=PL2G6C26B, ELEM_NAME=PL2G6C26B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=2887, S_POSITION=706.611, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.Y
SR:C26-BI:G06B{BPM:L2}SA:X-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PL2G6C26B, ELEM_NAME=PL2G6C26B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=2887, S_POSITION=706.611, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C26-BI:G06B{BPM:L2}SA:Y-I; HANDLE=READBACK, CELL=C26, DEV_NAME=PL2G6C26B, ELEM_NAME=PL2G6C26B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=2887, S_POSITION=706.611, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G01A{HFCor:FH1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=FH1G1C26A, ELEM_NAME=FXH1G1C26A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=2806, S_POSITION=682.199, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G01A{HFCor:FH1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=FH1G1C26A, ELEM_NAME=FXH1G1C26A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=2806, S_POSITION=682.199, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G01A{HFCor:FH2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=FH2G1C26A, ELEM_NAME=FXH2G1C26A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=2811, S_POSITION=690.701, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G01A{HFCor:FH2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=FH2G1C26A, ELEM_NAME=FXH2G1C26A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=2811, S_POSITION=690.701, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G01A{VFCor:FH1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=FH1G1C26A, ELEM_NAME=FYH1G1C26A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=2807, S_POSITION=682.199, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G01A{VFCor:FH1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=FH1G1C26A, ELEM_NAME=FYH1G1C26A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=2807, S_POSITION=682.199, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G01A{VFCor:FH2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=FH2G1C26A, ELEM_NAME=FYH2G1C26A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=2812, S_POSITION=690.701, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G01A{VFCor:FH2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=FH2G1C26A, ELEM_NAME=FYH2G1C26A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=2812, S_POSITION=690.701, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G02A{HCor:H2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=CH2G2C26A, ELEM_NAME=CXH2G2C26A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.3, ORDINAL=2837, S_POSITION=694.662, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G02A{HCor:H2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=CH2G2C26A, ELEM_NAME=CXH2G2C26A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.3, ORDINAL=2837, S_POSITION=694.662, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G02A{HCor:H}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SQHG2C26A, ELEM_NAME=CXHG2C26A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.2, ORDINAL=2823, S_POSITION=691.996, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G02A{HCor:H}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SQHG2C26A, ELEM_NAME=CXHG2C26A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.2, ORDINAL=2823, S_POSITION=691.996, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G02A{Quad:H1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QH1G2C26A, ELEM_NAME=QH1G2C26A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=2820, S_POSITION=691.651, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{Quad:H1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QH1G2C26A, ELEM_NAME=QH1G2C26A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=2820, S_POSITION=691.651, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{Quad:H2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QH2G2C26A, ELEM_NAME=QH2G2C26A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.448, ORDINAL=2826, S_POSITION=692.904, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{Quad:H2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QH2G2C26A, ELEM_NAME=QH2G2C26A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.448, ORDINAL=2826, S_POSITION=692.904, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{Quad:H3}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QH3G2C26A, ELEM_NAME=QH3G2C26A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=2830, S_POSITION=693.751, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{Quad:H3}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QH3G2C26A, ELEM_NAME=QH3G2C26A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=2830, S_POSITION=693.751, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{SQuad:H2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SQHG2C26A, ELEM_NAME=SQHG2C26A, ELEM_TYPE=SQUAD, GIRDER=G2, LENGTH=0.2, ORDINAL=2822, S_POSITION=691.996, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{SQuad:H2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SQHG2C26A, ELEM_NAME=SQHG2C26A, ELEM_TYPE=SQUAD, GIRDER=G2, LENGTH=0.2, ORDINAL=2822, S_POSITION=691.996, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{Sext:H1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SH1G2C26A, ELEM_NAME=SH1G2C26A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=2816, S_POSITION=691.214, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{Sext:H1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SH1G2C26A, ELEM_NAME=SH1G2C26A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=2816, S_POSITION=691.214, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{Sext:H3}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SH3G2C26A, ELEM_NAME=SH3G2C26A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=2828, S_POSITION=693.294, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{Sext:H3}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SH3G2C26A, ELEM_NAME=SH3G2C26A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=2828, S_POSITION=693.294, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{Sext:H4}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SH4G2C26A, ELEM_NAME=SH4G2C26A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=2834, S_POSITION=694.114, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G02A{Sext:H4}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SH4G2C26A, ELEM_NAME=SH4G2C26A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=2834, S_POSITION=694.114, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G02A{VCor:H2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=CH2G2C26A, ELEM_NAME=CYH2G2C26A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.3, ORDINAL=2838, S_POSITION=694.662, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G02A{VCor:H2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=CH2G2C26A, ELEM_NAME=CYH2G2C26A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.3, ORDINAL=2838, S_POSITION=694.662, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G02A{VCor:H}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SQHG2C26A, ELEM_NAME=CYHG2C26A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.2, ORDINAL=2824, S_POSITION=691.996, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G02A{VCor:H}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SQHG2C26A, ELEM_NAME=CYHG2C26A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.2, ORDINAL=2824, S_POSITION=691.996, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G03A{Bend:1G}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=B1G3C26A, ELEM_NAME=B1G3C26A, ELEM_TYPE=DIPOLE, GIRDER=G3, LENGTH=2.62, ORDINAL=2842, S_POSITION=697.314, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G03A{Bend:1G}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=B1G3C26A, ELEM_NAME=B1G3C26A, ELEM_TYPE=DIPOLE, GIRDER=G3, LENGTH=2.62, ORDINAL=2842, S_POSITION=697.314, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G04A{HCor:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=CM1G4C26A, ELEM_NAME=CXM1G4C26A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.2, ORDINAL=2847, S_POSITION=697.929, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G04A{HCor:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=CM1G4C26A, ELEM_NAME=CXM1G4C26A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.2, ORDINAL=2847, S_POSITION=697.929, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G04A{HFCor:FM1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=FM1G4C26A, ELEM_NAME=FXM1G4C26A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.044, ORDINAL=2855, S_POSITION=699.089, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G04A{HFCor:FM1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=FM1G4C26A, ELEM_NAME=FXM1G4C26A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.044, ORDINAL=2855, S_POSITION=699.089, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G04A{Quad:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QM1G4C26A, ELEM_NAME=QM1G4C26A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=2850, S_POSITION=698.539, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G04A{Quad:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QM1G4C26A, ELEM_NAME=QM1G4C26A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=2850, S_POSITION=698.539, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G04A{Quad:M2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QM2G4C26A, ELEM_NAME=QM2G4C26A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=2860, S_POSITION=699.875, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G04A{Quad:M2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QM2G4C26A, ELEM_NAME=QM2G4C26A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=2860, S_POSITION=699.875, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G04A{Sext:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SM1G4C26A, ELEM_NAME=SM1G4C26A, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=2852, S_POSITION=698.939, SYMMETRY=A,; ~tags= HLA.EGET
SR:C26-MG:G04A{Sext:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SM1G4C26A, ELEM_NAME=SM1G4C26A, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=2852, S_POSITION=698.939, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C26-MG:G04A{VCor:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=CM1G4C26A, ELEM_NAME=CYM1G4C26A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.2, ORDINAL=2848, S_POSITION=697.929, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G04A{VCor:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=CM1G4C26A, ELEM_NAME=CYM1G4C26A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.2, ORDINAL=2848, S_POSITION=697.929, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G04A{VFCor:FM1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=FM1G4C26A, ELEM_NAME=FYM1G4C26A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.044, ORDINAL=2856, S_POSITION=699.089, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G04A{VFCor:FM1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=FM1G4C26A, ELEM_NAME=FYM1G4C26A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.044, ORDINAL=2856, S_POSITION=699.089, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G04B{HCor:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=CM1G4C26B, ELEM_NAME=CXM1G4C26B, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.3, ORDINAL=2873, S_POSITION=702.488, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C26-MG:G04B{HCor:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=CM1G4C26B, ELEM_NAME=CXM1G4C26B, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.3, ORDINAL=2873, S_POSITION=702.488, SYMMETRY=B,; ~tags= HLA.EPUT HLA.X
SR:C26-MG:G04B{Quad:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QM1G4C26B, ELEM_NAME=QM1G4C26B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=2870, S_POSITION=702.079, SYMMETRY=B,; ~tags= HLA.EGET
SR:C26-MG:G04B{Quad:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QM1G4C26B, ELEM_NAME=QM1G4C26B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=2870, S_POSITION=702.079, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C26-MG:G04B{Quad:M2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=QM2G4C26B, ELEM_NAME=QM2G4C26B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=2864, S_POSITION=700.775, SYMMETRY=B,; ~tags= HLA.EGET
SR:C26-MG:G04B{Quad:M2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=QM2G4C26B, ELEM_NAME=QM2G4C26B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=2864, S_POSITION=700.775, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C26-MG:G04B{Sext:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SM1G4C26B, ELEM_NAME=SM1G4C26B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=2866, S_POSITION=701.479, SYMMETRY=B,; ~tags= HLA.EGET
SR:C26-MG:G04B{Sext:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SM1G4C26B, ELEM_NAME=SM1G4C26B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=2866, S_POSITION=701.479, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C26-MG:G04B{Sext:M2}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=SM2G4C26B, ELEM_NAME=SM2G4C26B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.25, ORDINAL=2862, S_POSITION=700.309, SYMMETRY=B,; ~tags= HLA.EGET
SR:C26-MG:G04B{Sext:M2}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=SM2G4C26B, ELEM_NAME=SM2G4C26B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.25, ORDINAL=2862, S_POSITION=700.309, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C26-MG:G04B{VCor:M1}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=CM1G4C26B, ELEM_NAME=CYM1G4C26B, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.3, ORDINAL=2874, S_POSITION=702.488, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C26-MG:G04B{VCor:M1}Fld-SP; HANDLE=SETPOINT, CELL=C26, DEV_NAME=CM1G4C26B, ELEM_NAME=CYM1G4C26B, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.3, ORDINAL=2874, S_POSITION=702.488, SYMMETRY=B,; ~tags= HLA.EPUT HLA.Y
SR:C26-MG:G05B{Bend:1G}Fld-I; HANDLE=READBACK, CELL=C26, DEV_NAME=B1G5C26B, ELEM_NAME=B1G5C26B, ELEM_TYPE=DIPOLE, GIRDER=G5, LENGTH=2.62, ORDINAL=2880, S_POSITION=705.674, SYMMETRY=B,; ~tags= HLA.EGET
