 ElementName  ElementType      L          s         K1         K2        Angle  
                               m          m        1/m2       1/m3        rad   
--------------------------------------------------------------------------------
 GSG3C03B  ,  MARK      ,   0      ,  86.2844,   0       ,  0       ,   0        
 B1G3C03B  ,  DIPOLE    ,   2.62   ,  88.9044,   0       ,  0       ,   0.10472  
 DM1AG3B   ,  DRIF      ,   0.365  ,  89.2694,   0       ,  0       ,   0        
 SQ2HG3C03B,  QUAD      ,   0.15   ,  89.4194,   0       ,  0       ,   0        
 CM1XG3C03B,  TRIMX     ,   0      ,  89.4194,   0       ,  0       ,   0        
 CM1YG3C03B,  TRIMY     ,   0      ,  89.4194,   0       ,  0       ,   0        
 SQ2HG3C03B,  QUAD      ,   0.15   ,  89.5694,   0       ,  0       ,   0        
 DM1BG3B   ,  DRIF      ,   0.31   ,  89.8794,   0       ,  0       ,   0        
 GEG3C03B  ,  MARK      ,   0      ,  89.8794,   0       ,  0       ,   0        
 GSG4C03B  ,  MARK      ,   0      ,  89.8794,   0       ,  0       ,   0        
 QM1G4C03B ,  QUAD      ,   0.25   ,  90.1294,   -0.847091,  0       ,   0        
 DM2A2G4B  ,  DRIF      ,   0.2    ,  90.3294,   0       ,  0       ,   0        
