#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:1-SR:C15-MG:G6{QH3:1771}Fld:I,1771,V:1-SR,C15,G6,readback,QH3G6C01B,K,Quadrupole
V:1-SR:C15-MG:G6{SH3:1773}Fld:SP,1773,V:1-SR,C15,G6,setpoint,SH3G6C01B,K,Sextupole
V:1-SR:C15-MG:G6{SH3:1773}Fld:I,1773,V:1-SR,C15,G6,readback,SH3G6C01B,K,Sextupole
V:1-SR:C15-MG:G6{QH2:1775}Fld:SP,1775,V:1-SR,C15,G6,setpoint,QH2G6C01B,K,Quadrupole
V:1-SR:C15-MG:G6{QH2:1775}Fld:I,1775,V:1-SR,C15,G6,readback,QH2G6C01B,K,Quadrupole
V:1-SR:C15-MG:G6{CH:1778}Fld:SP,1778,V:1-SR,C15,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C15-MG:G6{CH:1778}Fld:I,1778,V:1-SR,C15,G6,readback,CH,,Horizontal Corrector
V:1-SR:C15-MG:G6{CV:1779}Fld:SP,1779,V:1-SR,C15,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C15-MG:G6{CV:1779}Fld:I,1779,V:1-SR,C15,G6,readback,CV,,Vertical Corrector
V:1-SR:C15-MG:G6{QH1:1782}Fld:SP,1782,V:1-SR,C15,G6,setpoint,QH1G6C01B,K,Quadrupole
V:1-SR:C15-MG:G6{QH1:1782}Fld:I,1782,V:1-SR,C15,G6,readback,QH1G6C01B,K,Quadrupole
V:1-SR:C15-BI:G6{BPM:1784}SA:X,1784,V:1-SR,C15,G6,X,BPM,,Beam Position Monitor
V:1-SR:C15-BI:G6{BPM:1784}SA:Y,1784,V:1-SR,C15,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C15-MG:G6{SH1:1786}Fld:SP,1786,V:1-SR,C15,G6,setpoint,SH1G6C01B,K,Sextupole
V:1-SR:C15-MG:G6{SH1:1786}Fld:I,1786,V:1-SR,C15,G6,readback,SH1G6C01B,K,Sextupole
V:1-SR:C16-MG:G1{CHIDSIM:1793}Fld:SP,1793,V:1-SR,C16,G1,setpoint,CHIDSim,,Horizontal Corrector
V:1-SR:C16-MG:G1{CHIDSIM:1793}Fld:I,1793,V:1-SR,C16,G1,readback,CHIDSim,,Horizontal Corrector
V:1-SR:C16-MG:G1{CHIDCOR:1794}Fld:SP,1794,V:1-SR,C16,G1,setpoint,CHIDCor,,Horizontal Corrector
V:1-SR:C16-MG:G1{CHIDCOR:1794}Fld:I,1794,V:1-SR,C16,G1,readback,CHIDCor,,Horizontal Corrector
V:1-SR:C16-MG:G1{CVIDSIM:1795}Fld:SP,1795,V:1-SR,C16,G1,setpoint,CVIDSim,,Vertical Corrector
V:1-SR:C16-MG:G1{CVIDSIM:1795}Fld:I,1795,V:1-SR,C16,G1,readback,CVIDSim,,Vertical Corrector
V:1-SR:C16-MG:G1{CVIDCOR:1796}Fld:SP,1796,V:1-SR,C16,G1,setpoint,CVIDCor,,Vertical Corrector
V:1-SR:C16-MG:G1{CVIDCOR:1796}Fld:I,1796,V:1-SR,C16,G1,readback,CVIDCor,,Vertical Corrector
V:1-SR:C16-MG:G1{CHIDSIM:1798}Fld:SP,1798,V:1-SR,C16,G1,setpoint,CHIDSim,,Horizontal Corrector
V:1-SR:C16-MG:G1{CHIDSIM:1798}Fld:I,1798,V:1-SR,C16,G1,readback,CHIDSim,,Horizontal Corrector
V:1-SR:C16-MG:G1{CHIDCOR:1799}Fld:SP,1799,V:1-SR,C16,G1,setpoint,CHIDCor,,Horizontal Corrector
V:1-SR:C16-MG:G1{CHIDCOR:1799}Fld:I,1799,V:1-SR,C16,G1,readback,CHIDCor,,Horizontal Corrector
V:1-SR:C16-MG:G1{CVIDSIM:1800}Fld:SP,1800,V:1-SR,C16,G1,setpoint,CVIDSim,,Vertical Corrector
V:1-SR:C16-MG:G1{CVIDSIM:1800}Fld:I,1800,V:1-SR,C16,G1,readback,CVIDSim,,Vertical Corrector
V:1-SR:C16-MG:G1{CVIDCOR:1801}Fld:SP,1801,V:1-SR,C16,G1,setpoint,CVIDCor,,Vertical Corrector
V:1-SR:C16-MG:G1{CVIDCOR:1801}Fld:I,1801,V:1-SR,C16,G1,readback,CVIDCor,,Vertical Corrector
V:1-SR:C16-RF:G1{CAV:1803}Freq:SP,1803,V:1-SR,C16,G1,setpoint,CAV,,Cavity Frequency
V:1-SR:C16-RF:G1{CAV:1803}Freq:I,1803,V:1-SR,C16,G1,readback,CAV,,Cavity Frequency
V:1-SR:C16-RF:G1{CAV:1803}Volt:SP,1803,V:1-SR,C16,G1,setpoint,CAV,,Cavity Voltage
V:1-SR:C16-RF:G1{CAV:1803}Volt:I,1803,V:1-SR,C16,G1,readback,CAV,,Cavity Voltage
V:1-SR:C16-MG:G2{SH1:1810}Fld:SP,1810,V:1-SR,C16,G2,setpoint,SH1G2C30A,K,Sextupole
V:1-SR:C16-MG:G2{SH1:1810}Fld:I,1810,V:1-SR,C16,G2,readback,SH1G2C30A,K,Sextupole
V:1-SR:C16-BI:G2{BPM:1812}SA:X,1812,V:1-SR,C16,G2,X,BPM,,Beam Position Monitor
V:1-SR:C16-BI:G2{BPM:1812}SA:Y,1812,V:1-SR,C16,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C16-MG:G2{QH1:1814}Fld:SP,1814,V:1-SR,C16,G2,setpoint,QH1G2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{QH1:1814}Fld:I,1814,V:1-SR,C16,G2,readback,QH1G2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{SQHH:1816}Fld:SP,1816,V:1-SR,C16,G2,setpoint,SQHHG2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{SQHH:1816}Fld:I,1816,V:1-SR,C16,G2,readback,SQHHG2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{CH:1817}Fld:SP,1817,V:1-SR,C16,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C16-MG:G2{CH:1817}Fld:I,1817,V:1-SR,C16,G2,readback,CH,,Horizontal Corrector
V:1-SR:C16-MG:G2{CV:1818}Fld:SP,1818,V:1-SR,C16,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C16-MG:G2{CV:1818}Fld:I,1818,V:1-SR,C16,G2,readback,CV,,Vertical Corrector
V:1-SR:C16-MG:G2{SQHH:1819}Fld:SP,1819,V:1-SR,C16,G2,setpoint,SQHHG2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{SQHH:1819}Fld:I,1819,V:1-SR,C16,G2,readback,SQHHG2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{QH2:1821}Fld:SP,1821,V:1-SR,C16,G2,setpoint,QH2G2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{QH2:1821}Fld:I,1821,V:1-SR,C16,G2,readback,QH2G2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{SH3:1823}Fld:SP,1823,V:1-SR,C16,G2,setpoint,SH3G2C30A,K,Sextupole
V:1-SR:C16-MG:G2{SH3:1823}Fld:I,1823,V:1-SR,C16,G2,readback,SH3G2C30A,K,Sextupole
V:1-SR:C16-MG:G2{QH3:1825}Fld:SP,1825,V:1-SR,C16,G2,setpoint,QH3G2C30A,K,Quadrupole
V:1-SR:C16-MG:G2{QH3:1825}Fld:I,1825,V:1-SR,C16,G2,readback,QH3G2C30A,K,Quadrupole
V:1-SR:C16-BI:G2{BPM:1827}SA:X,1827,V:1-SR,C16,G2,X,BPM,,Beam Position Monitor
V:1-SR:C16-BI:G2{BPM:1827}SA:Y,1827,V:1-SR,C16,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C16-MG:G2{SH4:1829}Fld:SP,1829,V:1-SR,C16,G2,setpoint,SH4G2C30A,K,Sextupole
V:1-SR:C16-MG:G2{SH4:1829}Fld:I,1829,V:1-SR,C16,G2,readback,SH4G2C30A,K,Sextupole
V:1-SR:C16-MG:G2{CH:1832}Fld:SP,1832,V:1-SR,C16,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C16-MG:G2{CH:1832}Fld:I,1832,V:1-SR,C16,G2,readback,CH,,Horizontal Corrector
V:1-SR:C16-MG:G2{CV:1833}Fld:SP,1833,V:1-SR,C16,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C16-MG:G2{CV:1833}Fld:I,1833,V:1-SR,C16,G2,readback,CV,,Vertical Corrector
V:1-SR:C16-MG:G3{B1:1838}Fld:SP,1838,V:1-SR,C16,G3,setpoint,B1G3C30A,T,Bending
V:1-SR:C16-MG:G3{B1:1838}Fld:I,1838,V:1-SR,C16,G3,readback,B1G3C30A,T,Bending
V:1-SR:C16-MG:G4{CH:1843}Fld:SP,1843,V:1-SR,C16,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C16-MG:G4{CH:1843}Fld:I,1843,V:1-SR,C16,G4,readback,CH,,Horizontal Corrector
V:1-SR:C16-MG:G4{CV:1844}Fld:SP,1844,V:1-SR,C16,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C16-MG:G4{CV:1844}Fld:I,1844,V:1-SR,C16,G4,readback,CV,,Vertical Corrector
V:1-SR:C16-MG:G4{QM1:1847}Fld:SP,1847,V:1-SR,C16,G4,setpoint,QM1G4C30A,K,Quadrupole
V:1-SR:C16-MG:G4{QM1:1847}Fld:I,1847,V:1-SR,C16,G4,readback,QM1G4C30A,K,Quadrupole
V:1-SR:C16-MG:G4{SM1:1849}Fld:SP,1849,V:1-SR,C16,G4,setpoint,SM1G4C30A,K,Sextupole
V:1-SR:C16-MG:G4{SM1:1849}Fld:I,1849,V:1-SR,C16,G4,readback,SM1G4C30A,K,Sextupole
V:1-SR:C16-BI:G4{BPM:1854}SA:X,1854,V:1-SR,C16,G4,X,BPM,,Beam Position Monitor
V:1-SR:C16-BI:G4{BPM:1854}SA:Y,1854,V:1-SR,C16,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C16-MG:G4{QM2:1856}Fld:SP,1856,V:1-SR,C16,G4,setpoint,QM2G4C30A,K,Quadrupole
V:1-SR:C16-MG:G4{QM2:1856}Fld:I,1856,V:1-SR,C16,G4,readback,QM2G4C30A,K,Quadrupole
V:1-SR:C16-MG:G4{SM2H:1858}Fld:SP,1858,V:1-SR,C16,G4,setpoint,SM2HG4C30B,K,Sextupole
V:1-SR:C16-MG:G4{SM2H:1858}Fld:I,1858,V:1-SR,C16,G4,readback,SM2HG4C30B,K,Sextupole
V:1-SR:C16-MG:G4{SM2H:1859}Fld:SP,1859,V:1-SR,C16,G4,setpoint,SM2HG4C30B,K,Sextupole
V:1-SR:C16-MG:G4{SM2H:1859}Fld:I,1859,V:1-SR,C16,G4,readback,SM2HG4C30B,K,Sextupole
V:1-SR:C16-MG:G4{QM2:1861}Fld:SP,1861,V:1-SR,C16,G4,setpoint,QM2G4C30B,K,Quadrupole
V:1-SR:C16-MG:G4{QM2:1861}Fld:I,1861,V:1-SR,C16,G4,readback,QM2G4C30B,K,Quadrupole
V:1-SR:C16-MG:G4{SM1:1863}Fld:SP,1863,V:1-SR,C16,G4,setpoint,SM1G4C30B,K,Sextupole
V:1-SR:C16-MG:G4{SM1:1863}Fld:I,1863,V:1-SR,C16,G4,readback,SM1G4C30B,K,Sextupole
V:1-SR:C16-BI:G4{BPM:1865}SA:X,1865,V:1-SR,C16,G4,X,BPM,,Beam Position Monitor
V:1-SR:C16-BI:G4{BPM:1865}SA:Y,1865,V:1-SR,C16,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C16-MG:G4{QM1:1867}Fld:SP,1867,V:1-SR,C16,G4,setpoint,QM1G4C30B,K,Quadrupole
V:1-SR:C16-MG:G4{QM1:1867}Fld:I,1867,V:1-SR,C16,G4,readback,QM1G4C30B,K,Quadrupole
V:1-SR:C16-MG:G4{CH:1870}Fld:SP,1870,V:1-SR,C16,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C16-MG:G4{CH:1870}Fld:I,1870,V:1-SR,C16,G4,readback,CH,,Horizontal Corrector
V:1-SR:C16-MG:G4{CV:1871}Fld:SP,1871,V:1-SR,C16,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C16-MG:G4{CV:1871}Fld:I,1871,V:1-SR,C16,G4,readback,CV,,Vertical Corrector
V:1-SR:C16-MG:G5{B1:1878}Fld:SP,1878,V:1-SR,C16,G5,setpoint,B1G5C30B,T,Bending
V:1-SR:C16-MG:G5{B1:1878}Fld:I,1878,V:1-SR,C16,G5,readback,B1G5C30B,T,Bending
V:1-SR:C16-MG:G6{QL3:1883}Fld:SP,1883,V:1-SR,C16,G6,setpoint,QL3G6C30B,K,Quadrupole
V:1-SR:C16-MG:G6{QL3:1883}Fld:I,1883,V:1-SR,C16,G6,readback,QL3G6C30B,K,Quadrupole
V:1-SR:C16-BI:G6{BPM:1885}SA:X,1885,V:1-SR,C16,G6,X,BPM,,Beam Position Monitor
V:1-SR:C16-BI:G6{BPM:1885}SA:Y,1885,V:1-SR,C16,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C16-MG:G6{SL3:1887}Fld:SP,1887,V:1-SR,C16,G6,setpoint,SL3G6C30B,K,Sextupole
V:1-SR:C16-MG:G6{SL3:1887}Fld:I,1887,V:1-SR,C16,G6,readback,SL3G6C30B,K,Sextupole
V:1-SR:C16-MG:G6{CH:1890}Fld:SP,1890,V:1-SR,C16,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C16-MG:G6{CH:1890}Fld:I,1890,V:1-SR,C16,G6,readback,CH,,Horizontal Corrector
V:1-SR:C16-MG:G6{CV:1891}Fld:SP,1891,V:1-SR,C16,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C16-MG:G6{CV:1891}Fld:I,1891,V:1-SR,C16,G6,readback,CV,,Vertical Corrector
V:1-SR:C16-MG:G6{QL2:1894}Fld:SP,1894,V:1-SR,C16,G6,setpoint,QL2G6C30B,K,Quadrupole
V:1-SR:C16-MG:G6{QL2:1894}Fld:I,1894,V:1-SR,C16,G6,readback,QL2G6C30B,K,Quadrupole
V:1-SR:C16-MG:G6{SL2:1896}Fld:SP,1896,V:1-SR,C16,G6,setpoint,SL2G6C30B,K,Sextupole
V:1-SR:C16-MG:G6{SL2:1896}Fld:I,1896,V:1-SR,C16,G6,readback,SL2G6C30B,K,Sextupole
V:1-SR:C16-MG:G6{CH:1899}Fld:SP,1899,V:1-SR,C16,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C16-MG:G6{CH:1899}Fld:I,1899,V:1-SR,C16,G6,readback,CH,,Horizontal Corrector
V:1-SR:C16-MG:G6{CV:1900}Fld:SP,1900,V:1-SR,C16,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C16-MG:G6{CV:1900}Fld:I,1900,V:1-SR,C16,G6,readback,CV,,Vertical Corrector
V:1-SR:C16-MG:G6{QL1:1903}Fld:SP,1903,V:1-SR,C16,G6,setpoint,QL1G6C30B,K,Quadrupole
V:1-SR:C16-MG:G6{QL1:1903}Fld:I,1903,V:1-SR,C16,G6,readback,QL1G6C30B,K,Quadrupole
V:1-SR:C16-BI:G6{BPM:1905}SA:X,1905,V:1-SR,C16,G6,X,BPM,,Beam Position Monitor
V:1-SR:C16-BI:G6{BPM:1905}SA:Y,1905,V:1-SR,C16,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C16-MG:G6{SL1:1907}Fld:SP,1907,V:1-SR,C16,G6,setpoint,SL1G6C30B,K,Sextupole
V:1-SR:C16-MG:G6{SL1:1907}Fld:I,1907,V:1-SR,C16,G6,readback,SL1G6C30B,K,Sextupole
V:1-SR:C17-MG:G2{SL1:1924}Fld:SP,1924,V:1-SR,C17,G2,setpoint,SL1G2C01A,K,Sextupole
V:1-SR:C17-MG:G2{SL1:1924}Fld:I,1924,V:1-SR,C17,G2,readback,SL1G2C01A,K,Sextupole
V:1-SR:C17-BI:G2{BPM:1926}SA:X,1926,V:1-SR,C17,G2,X,BPM,,Beam Position Monitor
V:1-SR:C17-BI:G2{BPM:1926}SA:Y,1926,V:1-SR,C17,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C17-MG:G2{QL1:1928}Fld:SP,1928,V:1-SR,C17,G2,setpoint,QL1G2C01A,K,Quadrupole
V:1-SR:C17-MG:G2{QL1:1928}Fld:I,1928,V:1-SR,C17,G2,readback,QL1G2C01A,K,Quadrupole
V:1-SR:C17-MG:G2{CH:1931}Fld:SP,1931,V:1-SR,C17,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C17-MG:G2{CH:1931}Fld:I,1931,V:1-SR,C17,G2,readback,CH,,Horizontal Corrector
V:1-SR:C17-MG:G2{CV:1932}Fld:SP,1932,V:1-SR,C17,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C17-MG:G2{CV:1932}Fld:I,1932,V:1-SR,C17,G2,readback,CV,,Vertical Corrector
V:1-SR:C17-MG:G2{SL2:1935}Fld:SP,1935,V:1-SR,C17,G2,setpoint,SL2G2C01A,K,Sextupole
V:1-SR:C17-MG:G2{SL2:1935}Fld:I,1935,V:1-SR,C17,G2,readback,SL2G2C01A,K,Sextupole
V:1-SR:C17-MG:G2{QL2:1937}Fld:SP,1937,V:1-SR,C17,G2,setpoint,QL2G2C01A,K,Quadrupole
V:1-SR:C17-MG:G2{QL2:1937}Fld:I,1937,V:1-SR,C17,G2,readback,QL2G2C01A,K,Quadrupole
V:1-SR:C17-MG:G2{CH:1940}Fld:SP,1940,V:1-SR,C17,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C17-MG:G2{CH:1940}Fld:I,1940,V:1-SR,C17,G2,readback,CH,,Horizontal Corrector
V:1-SR:C17-MG:G2{CV:1941}Fld:SP,1941,V:1-SR,C17,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C17-MG:G2{CV:1941}Fld:I,1941,V:1-SR,C17,G2,readback,CV,,Vertical Corrector
V:1-SR:C17-MG:G2{SL3:1944}Fld:SP,1944,V:1-SR,C17,G2,setpoint,SL3G2C01A,K,Sextupole
V:1-SR:C17-MG:G2{SL3:1944}Fld:I,1944,V:1-SR,C17,G2,readback,SL3G2C01A,K,Sextupole
V:1-SR:C17-BI:G2{BPM:1946}SA:X,1946,V:1-SR,C17,G2,X,BPM,,Beam Position Monitor
V:1-SR:C17-BI:G2{BPM:1946}SA:Y,1946,V:1-SR,C17,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C17-MG:G2{QL3:1948}Fld:SP,1948,V:1-SR,C17,G2,setpoint,QL3G2C01A,K,Quadrupole
V:1-SR:C17-MG:G2{QL3:1948}Fld:I,1948,V:1-SR,C17,G2,readback,QL3G2C01A,K,Quadrupole
V:1-SR:C17-MG:G3{B1:1953}Fld:SP,1953,V:1-SR,C17,G3,setpoint,B1G3C01A,T,Bending
V:1-SR:C17-MG:G3{B1:1953}Fld:I,1953,V:1-SR,C17,G3,readback,B1G3C01A,T,Bending
V:1-SR:C17-MG:G4{SQMH:1957}Fld:SP,1957,V:1-SR,C17,G4,setpoint,SQMHG4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{SQMH:1957}Fld:I,1957,V:1-SR,C17,G4,readback,SQMHG4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{CH:1958}Fld:SP,1958,V:1-SR,C17,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C17-MG:G4{CH:1958}Fld:I,1958,V:1-SR,C17,G4,readback,CH,,Horizontal Corrector
V:1-SR:C17-MG:G4{CV:1959}Fld:SP,1959,V:1-SR,C17,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C17-MG:G4{CV:1959}Fld:I,1959,V:1-SR,C17,G4,readback,CV,,Vertical Corrector
V:1-SR:C17-MG:G4{SQMH:1960}Fld:SP,1960,V:1-SR,C17,G4,setpoint,SQMHG4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{SQMH:1960}Fld:I,1960,V:1-SR,C17,G4,readback,SQMHG4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{QM1:1962}Fld:SP,1962,V:1-SR,C17,G4,setpoint,QM1G4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{QM1:1962}Fld:I,1962,V:1-SR,C17,G4,readback,QM1G4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{SM1:1964}Fld:SP,1964,V:1-SR,C17,G4,setpoint,SM1G4C01A,K,Sextupole
V:1-SR:C17-MG:G4{SM1:1964}Fld:I,1964,V:1-SR,C17,G4,readback,SM1G4C01A,K,Sextupole
V:1-SR:C17-BI:G4{BPM:1969}SA:X,1969,V:1-SR,C17,G4,X,BPM,,Beam Position Monitor
V:1-SR:C17-BI:G4{BPM:1969}SA:Y,1969,V:1-SR,C17,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C17-MG:G4{QM2:1971}Fld:SP,1971,V:1-SR,C17,G4,setpoint,QM2G4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{QM2:1971}Fld:I,1971,V:1-SR,C17,G4,readback,QM2G4C01A,K,Quadrupole
V:1-SR:C17-MG:G4{SM2H:1973}Fld:SP,1973,V:1-SR,C17,G4,setpoint,SM2HG4C01B,K,Sextupole
V:1-SR:C17-MG:G4{SM2H:1973}Fld:I,1973,V:1-SR,C17,G4,readback,SM2HG4C01B,K,Sextupole
V:1-SR:C17-MG:G4{SM2H:1974}Fld:SP,1974,V:1-SR,C17,G4,setpoint,SM2HG4C01B,K,Sextupole
V:1-SR:C17-MG:G4{SM2H:1974}Fld:I,1974,V:1-SR,C17,G4,readback,SM2HG4C01B,K,Sextupole
V:1-SR:C17-MG:G4{QM2:1976}Fld:SP,1976,V:1-SR,C17,G4,setpoint,QM2G4C01B,K,Quadrupole
V:1-SR:C17-MG:G4{QM2:1976}Fld:I,1976,V:1-SR,C17,G4,readback,QM2G4C01B,K,Quadrupole
V:1-SR:C17-MG:G4{SM1:1978}Fld:SP,1978,V:1-SR,C17,G4,setpoint,SM1G4C01B,K,Sextupole
V:1-SR:C17-MG:G4{SM1:1978}Fld:I,1978,V:1-SR,C17,G4,readback,SM1G4C01B,K,Sextupole
V:1-SR:C17-BI:G4{BPM:1980}SA:X,1980,V:1-SR,C17,G4,X,BPM,,Beam Position Monitor
V:1-SR:C17-BI:G4{BPM:1980}SA:Y,1980,V:1-SR,C17,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C17-MG:G4{QM1:1982}Fld:SP,1982,V:1-SR,C17,G4,setpoint,QM1G4C01B,K,Quadrupole
V:1-SR:C17-MG:G4{QM1:1982}Fld:I,1982,V:1-SR,C17,G4,readback,QM1G4C01B,K,Quadrupole
V:1-SR:C17-MG:G4{CH:1985}Fld:SP,1985,V:1-SR,C17,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C17-MG:G4{CH:1985}Fld:I,1985,V:1-SR,C17,G4,readback,CH,,Horizontal Corrector
V:1-SR:C17-MG:G4{CV:1986}Fld:SP,1986,V:1-SR,C17,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C17-MG:G4{CV:1986}Fld:I,1986,V:1-SR,C17,G4,readback,CV,,Vertical Corrector
V:1-SR:C17-MG:G5{B1:1993}Fld:SP,1993,V:1-SR,C17,G5,setpoint,B1G5C01B,T,Bending
V:1-SR:C17-MG:G5{B1:1993}Fld:I,1993,V:1-SR,C17,G5,readback,B1G5C01B,T,Bending
V:1-SR:C17-MG:G6{CH:1998}Fld:SP,1998,V:1-SR,C17,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C17-MG:G6{CH:1998}Fld:I,1998,V:1-SR,C17,G6,readback,CH,,Horizontal Corrector
V:1-SR:C17-MG:G6{CV:1999}Fld:SP,1999,V:1-SR,C17,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C17-MG:G6{CV:1999}Fld:I,1999,V:1-SR,C17,G6,readback,CV,,Vertical Corrector
V:1-SR:C17-MG:G6{SH4:2002}Fld:SP,2002,V:1-SR,C17,G6,setpoint,SH4G6C01B,K,Sextupole
V:1-SR:C17-MG:G6{SH4:2002}Fld:I,2002,V:1-SR,C17,G6,readback,SH4G6C01B,K,Sextupole
V:1-SR:C17-BI:G6{BPM:2004}SA:X,2004,V:1-SR,C17,G6,X,BPM,,Beam Position Monitor
V:1-SR:C17-BI:G6{BPM:2004}SA:Y,2004,V:1-SR,C17,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C17-MG:G6{QH3:2006}Fld:SP,2006,V:1-SR,C17,G6,setpoint,QH3G6C01B,K,Quadrupole
V:1-SR:C17-MG:G6{QH3:2006}Fld:I,2006,V:1-SR,C17,G6,readback,QH3G6C01B,K,Quadrupole
V:1-SR:C17-MG:G6{SH3:2008}Fld:SP,2008,V:1-SR,C17,G6,setpoint,SH3G6C01B,K,Sextupole
V:1-SR:C17-MG:G6{SH3:2008}Fld:I,2008,V:1-SR,C17,G6,readback,SH3G6C01B,K,Sextupole
V:1-SR:C17-MG:G6{QH2:2010}Fld:SP,2010,V:1-SR,C17,G6,setpoint,QH2G6C01B,K,Quadrupole
V:1-SR:C17-MG:G6{QH2:2010}Fld:I,2010,V:1-SR,C17,G6,readback,QH2G6C01B,K,Quadrupole
V:1-SR:C17-MG:G6{CH:2013}Fld:SP,2013,V:1-SR,C17,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C17-MG:G6{CH:2013}Fld:I,2013,V:1-SR,C17,G6,readback,CH,,Horizontal Corrector
V:1-SR:C17-MG:G6{CV:2014}Fld:SP,2014,V:1-SR,C17,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C17-MG:G6{CV:2014}Fld:I,2014,V:1-SR,C17,G6,readback,CV,,Vertical Corrector
V:1-SR:C17-MG:G6{QH1:2017}Fld:SP,2017,V:1-SR,C17,G6,setpoint,QH1G6C01B,K,Quadrupole
V:1-SR:C17-MG:G6{QH1:2017}Fld:I,2017,V:1-SR,C17,G6,readback,QH1G6C01B,K,Quadrupole
V:1-SR:C17-BI:G6{BPM:2019}SA:X,2019,V:1-SR,C17,G6,X,BPM,,Beam Position Monitor
V:1-SR:C17-BI:G6{BPM:2019}SA:Y,2019,V:1-SR,C17,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C17-MG:G6{SH1:2021}Fld:SP,2021,V:1-SR,C17,G6,setpoint,SH1G6C01B,K,Sextupole
V:1-SR:C17-MG:G6{SH1:2021}Fld:I,2021,V:1-SR,C17,G6,readback,SH1G6C01B,K,Sextupole
V:1-SR:C18-MG:G2{SH1:2034}Fld:SP,2034,V:1-SR,C18,G2,setpoint,SH1G2C30A,K,Sextupole
V:1-SR:C18-MG:G2{SH1:2034}Fld:I,2034,V:1-SR,C18,G2,readback,SH1G2C30A,K,Sextupole
V:1-SR:C18-BI:G2{BPM:2036}SA:X,2036,V:1-SR,C18,G2,X,BPM,,Beam Position Monitor
V:1-SR:C18-BI:G2{BPM:2036}SA:Y,2036,V:1-SR,C18,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C18-MG:G2{QH1:2038}Fld:SP,2038,V:1-SR,C18,G2,setpoint,QH1G2C30A,K,Quadrupole
V:1-SR:C18-MG:G2{QH1:2038}Fld:I,2038,V:1-SR,C18,G2,readback,QH1G2C30A,K,Quadrupole
V:1-SR:C18-MG:G2{SQHH:2040}Fld:SP,2040,V:1-SR,C18,G2,setpoint,SQHHG2C30A,K,Quadrupole
V:1-SR:C18-MG:G2{SQHH:2040}Fld:I,2040,V:1-SR,C18,G2,readback,SQHHG2C30A,K,Quadrupole
V:1-SR:C18-MG:G2{CH:2041}Fld:SP,2041,V:1-SR,C18,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C18-MG:G2{CH:2041}Fld:I,2041,V:1-SR,C18,G2,readback,CH,,Horizontal Corrector
