 ElementName  ElementType     s       betax    alphax     betay    alphay      etax      etaxp     yAper     xAper  
                              m         m                   m                   m                    m         m    
--------------------------------------------------------------------------------------------------------------------
 DM1DG5B2     DRIF         463.758800   4.849006  2.534487  17.729936  -0.927992  0.185453   -0.104553  0.006020  0.011237 
 DPWG5B       DRIF         463.958800   3.896450  2.228295  18.105331  -0.948986  0.164543   -0.104553  0.006084  0.010022 
 DM1CG5B2     DRIF         464.224800   2.819321  1.821060  18.617619  -0.976909  0.136732   -0.104553  0.006169  0.008428 
 B1G5C17B     SBEN         466.844800   3.765142  -2.182721  24.225316  -1.151687  0.000361   0.000263  0.007037  0.007590 
 MK2G5C17B    MARK         466.844800   3.765142  -2.182721  24.225316  -1.151687  0.000361   0.000263  0.007037  0.007590 
 GEG5C17B     MULT         466.844800   3.765142  -2.182721  24.225316  -1.151687  0.000361   0.000263  0.007037  0.007590 
 DH4CG6B      DRIF         467.061140   4.781215  -2.513929  24.728122  -1.172462  0.000418   0.000263  0.007110  0.008553 
 GSG6C17B     MULT         467.061140   4.781215  -2.513929  24.728122  -1.172462  0.000418   0.000263  0.007110  0.008553 
 DFCH         DRIF         467.211140   5.569840  -2.743572  25.082021  -1.186867  0.000458   0.000263  0.007161  0.009232 
 CH2YG6C17B   VKICK        467.211140   5.569840  -2.743572  25.082021  -1.186867  0.000458   0.000263  0.007161  0.009232 
 CH2XG6C17B   HKICK        467.211140   5.569840  -2.743572  25.082021  -1.186867  0.000458   0.000263  0.007161  0.009232 
 DFCH         DRIF         467.361140   6.427358  -2.973216  25.440242  -1.201271  0.000497   0.000263  0.007212  0.009917 
 DH4BG6B      DRIF         467.424800   6.812112  -3.070677  25.593577  -1.207385  0.000514   0.000263  0.007233  0.010209 
 SH4G6C17B    SEXT         467.624800   8.101621  -3.376868  26.080372  -1.226591  0.000566   0.000263  0.007302  0.011134 
 DH4AG6B      DRIF         467.714400   8.719047  -3.514042  26.300948  -1.235195  0.000590   0.000263  0.007333  0.011550 
 PH2G6C17B    MONI         467.714400   8.719047  -3.514042  26.300948  -1.235195  0.000590   0.000263  0.007333  0.011550 
 DBPM11       DRIF         467.787300   9.239530  -3.625649  26.481550  -1.242196  0.000609   0.000263  0.007358  0.011890 
 QH3G6C17B    QUAD         468.062300   12.776029  -9.783191  23.839426  10.432754  0.000723   0.000572  0.006981  0.013982 
 DH3BG6B      DRIF         468.244800   16.599012  -11.164663  20.184932  9.591868  0.000827   0.000572  0.006424  0.015937 
 SH3G6C17B    SEXT         468.444800   21.367666  -12.678605  16.532489  8.670350  0.000941   0.000572  0.005813  0.018082 
 DH3AG6B      DRIF         468.634800   26.458802  -14.116850  13.404090  7.794907  0.001050   0.000572  0.005235  0.020121 
 QH2G6C17B    QUAD         469.082800   31.024583  4.953372  10.358699  -0.338079  0.001142   -0.000172  0.004602  0.021788 
 DH2BG6B      DRIF         469.567300   26.417977  4.554587  10.711549  -0.390197  0.001059   -0.000172  0.004679  0.020105 
 DSCH         DRIF         469.667300   25.515290  4.472278  10.790664  -0.400954  0.001041   -0.000172  0.004697  0.019759 
 CH1YG6C17B   VKICK        469.667300   25.515290  4.472278  10.790664  -0.400954  0.001041   -0.000172  0.004697  0.019759 
 CH1XG6C17B   HKICK        469.667300   25.515290  4.472278  10.790664  -0.400954  0.001041   -0.000172  0.004697  0.019759 
 DSCH         DRIF         469.767300   24.629066  4.389969  10.871930  -0.411711  0.001024   -0.000172  0.004714  0.019413 
 DH2AG6B      DRIF         469.887300   23.587325  4.291199  10.972290  -0.424620  0.001004   -0.000172  0.004736  0.018998 
 QH1G6C17B    QUAD         470.162300   22.361645  0.236717  10.689530  1.436380  0.000980   0.000000  0.004675  0.018497 
 DH1AG6B      DRIF         470.239390   22.325428  0.233076  10.469772  1.414289  0.000980   0.000000  0.004626  0.018482 
 PH1G6C17B    MONI         470.239390   22.325428  0.233076  10.469772  1.414289  0.000980   0.000000  0.004626  0.018482 
 DBPM12       DRIF         470.324800   22.285959  0.229043  10.230273  1.389814  0.000980   0.000000  0.004573  0.018466 
 SH1G6C17B    SEXT         470.524800   22.196231  0.219598  9.685810  1.332502  0.000980   0.000000  0.004450  0.018429 
 GEG6C17B     MULT         470.524800   22.196231  0.219598  9.685810  1.332502  0.000980   0.000000  0.004450  0.018429 
 GSG1C18A     MULT         470.524800   22.196231  0.219598  9.685810  1.332502  0.000980   0.000000  0.004450  0.018429 
 DH2G1A       DRIF         470.965700   22.011770  0.198776  8.566515  1.206158  0.000980   0.000000  0.004185  0.018352 
 DFT          DRIF         470.987700   22.003047  0.197737  8.513583  1.199854  0.000980   0.000000  0.004172  0.018349 
 FH1G1C18A    MARK         470.987700   22.003047  0.197737  8.513583  1.199854  0.000980   0.000000  0.004172  0.018349 
 DFT          DRIF         471.009700   21.994369  0.196698  8.460928  1.193549  0.000980   0.000000  0.004159  0.018345 
 DWI1         DRIF         471.674800   21.753612  0.165288  7.000031  1.002958  0.000980   0.000000  0.003783  0.018244 
 DWKM         DRIF         475.174800   21.175102  0.000000  3.489676  0.000000  0.000980   0.000000  0.002671  0.018000 
 MK4G1C18A    MARK         475.174800   21.175102  0.000000  3.489676  0.000000  0.000980   0.000000  0.002671  0.018000 
 DWKM         DRIF         478.674800   21.753612  -0.165288  7.000031  -1.002958  0.000980   0.000000  0.003783  0.018244 
 DWI2         DRIF         479.468590   22.045777  -0.202775  8.772869  -1.230427  0.000980   0.000000  0.004235  0.018366 
 DFT          DRIF         479.490590   22.054722  -0.203814  8.827147  -1.236731  0.000980   0.000000  0.004248  0.018370 
 FH2G1C18A    MARK         479.490590   22.054722  -0.203814  8.827147  -1.236731  0.000980   0.000000  0.004248  0.018370 
 DFT          DRIF         479.512590   22.063713  -0.204853  8.881702  -1.243035  0.000980   0.000000  0.004261  0.018374 
 DH1G1A       DRIF         479.824800   22.196231  -0.219598  9.685810  -1.332502  0.000980   0.000000  0.004450  0.018429 
 GEG1C18A     MULT         479.824800   22.196231  -0.219598  9.685810  -1.332502  0.000980   0.000000  0.004450  0.018429 
 GSG2C18A     MULT         479.824800   22.196231  -0.219598  9.685810  -1.332502  0.000980   0.000000  0.004450  0.018429 
 SH1G2C18A    SEXT         480.024800   22.285959  -0.229043  10.230273  -1.389814  0.000980   0.000000  0.004573  0.018466 
 DH1AG2A      DRIF         480.109800   22.325237  -0.233057  10.468612  -1.414171  0.000980   0.000000  0.004626  0.018482 
 PH1G2C18A    MONI         480.109800   22.325237  -0.233057  10.468612  -1.414171  0.000980   0.000000  0.004626  0.018482 
 DBPM01       DRIF         480.187300   22.361645  -0.236717  10.689530  -1.436380  0.000980   0.000000  0.004675  0.018497 
 QH1G2C18A    QUAD         480.462300   23.587325  -4.291199  10.972290  0.424620  0.001004   0.000172  0.004736  0.018998 
 DH2AG2A      DRIF         480.607300   24.849079  -4.410547  10.851412  0.409022  0.001029   0.000172  0.004710  0.019499 
 SQHHG2C18A   QUAD         480.707300   25.739419  -4.492855  10.770683  0.398265  0.001046   0.000172  0.004692  0.019845 
 CH1XG2C18A   HKICK        480.707300   25.739419  -4.492855  10.770683  0.398265  0.001046   0.000172  0.004692  0.019845 
 CH1YG2C18A   VKICK        480.707300   25.739419  -4.492855  10.770683  0.398265  0.001046   0.000172  0.004692  0.019845 
 SQHHG2C18A   QUAD         480.807300   26.646221  -4.575164  10.692106  0.387508  0.001063   0.000172  0.004675  0.020192 
 DH2BG2A      DRIF         481.266800   31.024583  -4.953372  10.358699  0.338079  0.001142   0.000172  0.004602  0.021788 
 QH2G2C18A    QUAD         481.714800   26.458802  14.116850  13.404090  -7.794907  0.001050   -0.000572  0.005235  0.020121 
 DH3AG2A      DRIF         481.904800   21.367666  12.678605  16.532489  -8.670350  0.000941   -0.000572  0.005813  0.018082 
 SH3G2C18A    SEXT         482.104800   16.599012  11.164663  20.184932  -9.591868  0.000827   -0.000572  0.006424  0.015937 
 DH3BG2A      DRIF         482.287300   12.776029  9.783191  23.839426  -10.432754  0.000723   -0.000572  0.006981  0.013982 
 QH3G2C18A    QUAD         482.562300   9.239530  3.625649  26.481550  1.242196  0.000609   -0.000263  0.007358  0.011890 
 DH4AG2A      DRIF         482.634820   8.721718  3.514624  26.301887  1.235232  0.000590   -0.000263  0.007333  0.011552 
 PH2G2C18A    MONI         482.634820   8.721718  3.514624  26.301887  1.235232  0.000590   -0.000263  0.007333  0.011552 
 DBPM02       DRIF         482.724800   8.101621  3.376868  26.080372  1.226591  0.000566   -0.000263  0.007302  0.011134 
 SH4G2C18A    SEXT         482.924800   6.812112  3.070677  25.593577  1.207385  0.000514   -0.000263  0.007233  0.010209 
 DH4BG2A      DRIF         483.173300   5.380526  2.690234  24.999437  1.183521  0.000448   -0.000263  0.007149  0.009073 
 DFCH         DRIF         483.323300   4.607903  2.460590  24.646541  1.169116  0.000409   -0.000263  0.007098  0.008397 
 CH2XG2C18A   HKICK        483.323300   4.607903  2.460590  24.646541  1.169116  0.000409   -0.000263  0.007098  0.008397 
 CH2YG2C18A   VKICK        483.323300   4.607903  2.460590  24.646541  1.169116  0.000409   -0.000263  0.007098  0.008397 
 DFCH         DRIF         483.473300   3.904172  2.230946  24.297967  1.154711  0.000370   -0.000263  0.007048  0.007729 
 GEG2C18A     MULT         483.473300   3.904172  2.230946  24.297967  1.154711  0.000370   -0.000263  0.007048  0.007729 
 DH4CG3A      DRIF         483.504800   3.765142  2.182721  24.225316  1.151687  0.000361   -0.000263  0.007037  0.007590 
 GSG3C18A     MULT         483.504800   3.765142  2.182721  24.225316  1.151687  0.000361   -0.000263  0.007037  0.007590 
 MK1G3C18A    MARK         483.504800   3.765142  2.182721  24.225316  1.151687  0.000361   -0.000263  0.007037  0.007590 
 B1G3C18A     SBEN         486.124800   2.819321  -1.821060  18.617619  0.976909  0.136732   0.104553  0.006169  0.008428 
 GEG3C18A     MULT         486.124800   2.819321  -1.821060  18.617619  0.976909  0.136732   0.104553  0.006169  0.008428 
 GSG4C18A     MULT         486.124800   2.819321  -1.821060  18.617619  0.976909  0.136732   0.104553  0.006169  0.008428 
 DM1AG4A      DRIF         486.625800   5.028296  -2.588070  17.665105  0.924317  0.189113   0.104553  0.006009  0.011450 
 DSCH         DRIF         486.725800   5.561219  -2.741166  17.481291  0.913820  0.199568   0.104553  0.005978  0.012062 
 CM1XG4C18A   HKICK        486.725800   5.561219  -2.741166  17.481291  0.913820  0.199568   0.104553  0.005978  0.012062 
 CM1YG4C18A   VKICK        486.725800   5.561219  -2.741166  17.481291  0.913820  0.199568   0.104553  0.005978  0.012062 
 DSCH         DRIF         486.825800   6.124762  -2.894262  17.299577  0.903323  0.210023   0.104553  0.005947  0.012676 
 DM1BG4A      DRIF         487.099800   7.825755  -3.313744  16.812437  0.874560  0.238671   0.104553  0.005863  0.014367 
 QM1G4C18A    QUAD         487.349800   10.035374  -5.672127  15.566192  4.026728  0.271044   0.155512  0.005641  0.016292 
 DM2AG4A      DRIF         487.549800   12.436450  -6.333249  13.999737  3.805549  0.302146   0.155512  0.005350  0.018149 
 SM1G4C18A    SEXT         487.749800   15.101974  -6.994371  12.521753  3.584371  0.333248   0.155512  0.005059  0.020009 
 DFT1         DRIF         487.983000   18.543915  -7.765239  10.910144  3.326476  0.369514   0.155512  0.004723  0.022179 
 DFT          DRIF         488.005000   18.887185  -7.837963  10.764314  3.302147  0.372935   0.155512  0.004691  0.022384 
 FM1G4C18A    MARK         488.005000   18.887185  -7.837963  10.764314  3.302147  0.372935   0.155512  0.004691  0.022384 
 DFT          DRIF         488.027000   19.233656  -7.910686  10.619555  3.277817  0.376356   0.155512  0.004659  0.022589 
 DM2BG4A      DRIF         488.319400   24.142447  -8.877246  8.797238  2.954454  0.421828   0.155512  0.004241  0.025313 
 PM1G4C18A    MONI         488.319400   24.142447  -8.877246  8.797238  2.954454  0.421828   0.155512  0.004241  0.025313 
 DBPM03       DRIF         488.403300   25.655318  -9.154587  8.309266  2.861670  0.434875   0.155512  0.004121  0.026095 
 QM2G4C18A    QUAD         488.686300   28.330864  0.010891  7.513570  0.041127  0.457058   -0.000023  0.003919  0.027424 
 DM2CG4A      DRIF         488.869800   28.328056  0.004414  7.502966  0.016664  0.457054   -0.000023  0.003916  0.027423 
 SM2HG4C18B   SEXT         488.994800   28.327504  0.000001  7.500883  -0.000001  0.457051   -0.000023  0.003916  0.027423 
 MK3G4C18B    MARK         488.994800   28.327504  0.000001  7.500883  -0.000001  0.457051   -0.000023  0.003916  0.027423 
 SM2HG4C18B   SEXT         489.119800   28.328055  -0.004412  7.502966  -0.016666  0.457048   -0.000023  0.003916  0.027423 
 DM2CG4B      DRIF         489.303300   28.330863  -0.010890  7.513572  -0.041130  0.457044   -0.000023  0.003919  0.027424 
 QM2G4C18B    QUAD         489.586300   25.655316  9.154588  8.309268  -2.861673  0.434849   -0.155551  0.004121  0.026094 
 DM2BG4B      DRIF         490.089800   17.274659  7.490213  11.471330  -3.418490  0.356529   -0.155551  0.004843  0.021403 
 SM1G4C18B    SEXT         490.289800   14.410798  6.829091  12.882962  -3.639669  0.325419   -0.155551  0.005132  0.019542 
 DM2AG4B      DRIF         490.552060   11.056164  5.962162  14.868105  -3.929701  0.284624   -0.155551  0.005513  0.017105 
 PM1G4C18B    MONI         490.552060   11.056164  5.962162  14.868105  -3.929701  0.284624   -0.155551  0.005513  0.017105 
 DBPM04       DRIF         490.639800   10.035372  5.672127  15.566203  -4.026732  0.270976   -0.155551  0.005641  0.016290 
 QM1G4C18B    QUAD         490.889800   7.825752  3.313744  16.812449  -0.874563  0.238591   -0.104607  0.005863  0.014365 
 DM1EG4B      DRIF         490.998800   7.121546  3.146870  17.004351  -0.886005  0.227189   -0.104607  0.005896  0.013691 
 DFCH         DRIF         491.148800   6.211931  2.917226  17.272514  -0.901751  0.211498   -0.104607  0.005942  0.012766 
 CM1YG4C18B   VKICK        491.148800   6.211931  2.917226  17.272514  -0.901751  0.211498   -0.104607  0.005942  0.012766 
 CM1XG4C18B   HKICK        491.148800   6.211931  2.917226  17.272514  -0.901751  0.211498   -0.104607  0.005942  0.012766 
 DFCH         DRIF         491.298800   5.371210  2.687582  17.545401  -0.917497  0.195807   -0.104607  0.005989  0.011845 
 GEG4C18B     MULT         491.298800   5.371210  2.687582  17.545401  -0.917497  0.195807   -0.104607  0.005989  0.011845 
 GSG5C18B     MULT         491.298800   5.371210  2.687582  17.545401  -0.917497  0.195807   -0.104607  0.005989  0.011845 
 DM1DG5B1     DRIF         491.398800   4.849003  2.534487  17.729951  -0.927994  0.185346   -0.104607  0.006020  0.011233 
 DPWG5B       DRIF         491.598800   3.896447  2.228295  18.105347  -0.948989  0.164425   -0.104607  0.006084  0.010018 
 DM1CG5B1     DRIF         491.864800   2.819318  1.821060  18.617637  -0.976912  0.136600   -0.104607  0.006169  0.008424 
 B1G5C18B     SBEN         494.484800   3.765147  -2.182724  24.225348  -1.151690  0.000088   0.000209  0.007037  0.007590 
 MK2G5C18B    MARK         494.484800   3.765147  -2.182724  24.225348  -1.151690  0.000088   0.000209  0.007037  0.007590 
 GEG5C18B     MULT         494.484800   3.765147  -2.182724  24.225348  -1.151690  0.000088   0.000209  0.007037  0.007590 
 DL4BG6B      DRIF         494.702600   4.788566  -2.516167  24.731580  -1.172605  0.000133   0.000209  0.007110  0.008560 
 GSG6C18B     MULT         494.702600   4.788566  -2.516167  24.731580  -1.172605  0.000133   0.000209  0.007110  0.008560 
 DL4AG6B      DRIF         495.072300   6.858268  -3.082162  25.611729  -1.208108  0.000210   0.000209  0.007236  0.010244 
 QL3G6C18B    QUAD         495.347300   9.605688  -7.280739  23.456525  8.748759  0.000281   0.000308  0.006925  0.012123 
 DBPM05       DRIF         495.422020   10.725113  -7.700862  22.167566  8.501756  0.000304   0.000308  0.006732  0.012810 
 PL2G6C18B    MONI         495.422020   10.725113  -7.700862  22.167566  8.501756  0.000304   0.000308  0.006732  0.012810 
 DL3CG6B      DRIF         495.509800   12.120401  -8.194416  20.700470  8.211579  0.000331   0.000308  0.006505  0.013618 
 SL3G6C18B    SEXT         495.709800   15.623072  -9.318940  17.548067  7.550435  0.000392   0.000308  0.005989  0.015461 
 DL3BG6B      DRIF         495.867300   18.698015  -10.204504  15.251683  7.029783  0.000441   0.000308  0.005584  0.016914 
 DSCH         DRIF         495.967300   20.795142  -10.766766  13.878783  6.699211  0.000472   0.000308  0.005327  0.017838 
