#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:3-BSR-MG{B1G3C12A_T3:8883}Fld:SP,8883,V:3-BSR,,,setpoint,B1G3C12A_T3,T,Bending
V:3-BSR-MG{B1G3C12A_T3:8883}Fld:I,8883,V:3-BSR,,,readback,B1G3C12A_T3,T,Bending
V:3-BSR-MG{CXM1G4C12A_T3:8888}Fld:SP,8888,V:3-BSR,,,setpoint,CXM1G4C12A_T3,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C12A_T3:8888}Fld:I,8888,V:3-BSR,,,readback,CXM1G4C12A_T3,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C12A_T3:8889}Fld:SP,8889,V:3-BSR,,,setpoint,CYM1G4C12A_T3,,Vertical Corrector
V:3-BSR-MG{CYM1G4C12A_T3:8889}Fld:I,8889,V:3-BSR,,,readback,CYM1G4C12A_T3,,Vertical Corrector
V:3-BSR-MG{QM1G4C12A_T3:8892}Fld:SP,8892,V:3-BSR,,,setpoint,QM1G4C12A_T3,K,Quadrupole
V:3-BSR-MG{QM1G4C12A_T3:8892}Fld:I,8892,V:3-BSR,,,readback,QM1G4C12A_T3,K,Quadrupole
V:3-BSR-MG{SM1G4C12A_T3:8894}Fld:SP,8894,V:3-BSR,,,setpoint,SM1G4C12A_T3,K,Sextupole
V:3-BSR-MG{SM1G4C12A_T3:8894}Fld:I,8894,V:3-BSR,,,readback,SM1G4C12A_T3,K,Sextupole
V:3-BSR-MG{FXM1G4C12A_T3:8897}Fld:SP,8897,V:3-BSR,,,setpoint,FXM1G4C12A_T3,,Horizontal Corrector
V:3-BSR-MG{FXM1G4C12A_T3:8897}Fld:I,8897,V:3-BSR,,,readback,FXM1G4C12A_T3,,Horizontal Corrector
V:3-BSR-MG{FYM1G4C12A_T3:8898}Fld:SP,8898,V:3-BSR,,,setpoint,FYM1G4C12A_T3,,Vertical Corrector
V:3-BSR-MG{FYM1G4C12A_T3:8898}Fld:I,8898,V:3-BSR,,,readback,FYM1G4C12A_T3,,Vertical Corrector
V:3-BSR-BI{PM1G4C12A_T3:8901}SA:X,8901,V:3-BSR,,,readback,PM1G4C12A_T3,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C12A_T3:8901}SA:Y,8901,V:3-BSR,,,readback,PM1G4C12A_T3,Y,Beam Position Monitor
V:3-BSR-MG{QM2G4C12A_T3:8903}Fld:SP,8903,V:3-BSR,,,setpoint,QM2G4C12A_T3,K,Quadrupole
V:3-BSR-MG{QM2G4C12A_T3:8903}Fld:I,8903,V:3-BSR,,,readback,QM2G4C12A_T3,K,Quadrupole
V:3-BSR-MG{SM2G4C12B_T3:8905}Fld:SP,8905,V:3-BSR,,,setpoint,SM2G4C12B_T3,K,Sextupole
V:3-BSR-MG{SM2G4C12B_T3:8905}Fld:I,8905,V:3-BSR,,,readback,SM2G4C12B_T3,K,Sextupole
V:3-BSR-MG{QM2G4C12B_T3:8907}Fld:SP,8907,V:3-BSR,,,setpoint,QM2G4C12B_T3,K,Quadrupole
V:3-BSR-MG{QM2G4C12B_T3:8907}Fld:I,8907,V:3-BSR,,,readback,QM2G4C12B_T3,K,Quadrupole
V:3-BSR-MG{SM1G4C12B_T3:8909}Fld:SP,8909,V:3-BSR,,,setpoint,SM1G4C12B_T3,K,Sextupole
V:3-BSR-MG{SM1G4C12B_T3:8909}Fld:I,8909,V:3-BSR,,,readback,SM1G4C12B_T3,K,Sextupole
V:3-BSR-BI{PM1G4C12B_T3:8911}SA:X,8911,V:3-BSR,,,readback,PM1G4C12B_T3,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C12B_T3:8911}SA:Y,8911,V:3-BSR,,,readback,PM1G4C12B_T3,Y,Beam Position Monitor
V:3-BSR-MG{QM1G4C12B_T3:8913}Fld:SP,8913,V:3-BSR,,,setpoint,QM1G4C12B_T3,K,Quadrupole
V:3-BSR-MG{QM1G4C12B_T3:8913}Fld:I,8913,V:3-BSR,,,readback,QM1G4C12B_T3,K,Quadrupole
V:3-BSR-MG{CXM1G4C12B_T3:8916}Fld:SP,8916,V:3-BSR,,,setpoint,CXM1G4C12B_T3,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C12B_T3:8916}Fld:I,8916,V:3-BSR,,,readback,CXM1G4C12B_T3,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C12B_T3:8917}Fld:SP,8917,V:3-BSR,,,setpoint,CYM1G4C12B_T3,,Vertical Corrector
V:3-BSR-MG{CYM1G4C12B_T3:8917}Fld:I,8917,V:3-BSR,,,readback,CYM1G4C12B_T3,,Vertical Corrector
V:3-BSR-MG{B1G5C12B_T3:8924}Fld:SP,8924,V:3-BSR,,,setpoint,B1G5C12B_T3,T,Bending
V:3-BSR-MG{B1G5C12B_T3:8924}Fld:I,8924,V:3-BSR,,,readback,B1G5C12B_T3,T,Bending
V:3-BSR-MG{QL3G6C12B_T3:8929}Fld:SP,8929,V:3-BSR,,,setpoint,QL3G6C12B_T3,K,Quadrupole
V:3-BSR-MG{QL3G6C12B_T3:8929}Fld:I,8929,V:3-BSR,,,readback,QL3G6C12B_T3,K,Quadrupole
V:3-BSR-BI{PL2G6C12B_T3:8931}SA:X,8931,V:3-BSR,,,readback,PL2G6C12B_T3,X,Beam Position Monitor
V:3-BSR-BI{PL2G6C12B_T3:8931}SA:Y,8931,V:3-BSR,,,readback,PL2G6C12B_T3,Y,Beam Position Monitor
V:3-BSR-MG{SL3G6C12B_T3:8933}Fld:SP,8933,V:3-BSR,,,setpoint,SL3G6C12B_T3,K,Sextupole
V:3-BSR-MG{SL3G6C12B_T3:8933}Fld:I,8933,V:3-BSR,,,readback,SL3G6C12B_T3,K,Sextupole
V:3-BSR-MG{CXL2G6C12B_T3:8936}Fld:SP,8936,V:3-BSR,,,setpoint,CXL2G6C12B_T3,,Horizontal Corrector
V:3-BSR-MG{CXL2G6C12B_T3:8936}Fld:I,8936,V:3-BSR,,,readback,CXL2G6C12B_T3,,Horizontal Corrector
V:3-BSR-MG{CYL2G6C12B_T3:8937}Fld:SP,8937,V:3-BSR,,,setpoint,CYL2G6C12B_T3,,Vertical Corrector
V:3-BSR-MG{CYL2G6C12B_T3:8937}Fld:I,8937,V:3-BSR,,,readback,CYL2G6C12B_T3,,Vertical Corrector
V:3-BSR-MG{QL2G6C12B_T3:8940}Fld:SP,8940,V:3-BSR,,,setpoint,QL2G6C12B_T3,K,Quadrupole
V:3-BSR-MG{QL2G6C12B_T3:8940}Fld:I,8940,V:3-BSR,,,readback,QL2G6C12B_T3,K,Quadrupole
V:3-BSR-MG{SL2G6C12B_T3:8942}Fld:SP,8942,V:3-BSR,,,setpoint,SL2G6C12B_T3,K,Sextupole
V:3-BSR-MG{SL2G6C12B_T3:8942}Fld:I,8942,V:3-BSR,,,readback,SL2G6C12B_T3,K,Sextupole
V:3-BSR-MG{CXL1G6C12B_T3:8945}Fld:SP,8945,V:3-BSR,,,setpoint,CXL1G6C12B_T3,,Horizontal Corrector
V:3-BSR-MG{CXL1G6C12B_T3:8945}Fld:I,8945,V:3-BSR,,,readback,CXL1G6C12B_T3,,Horizontal Corrector
V:3-BSR-MG{CYL1G6C12B_T3:8946}Fld:SP,8946,V:3-BSR,,,setpoint,CYL1G6C12B_T3,,Vertical Corrector
V:3-BSR-MG{CYL1G6C12B_T3:8946}Fld:I,8946,V:3-BSR,,,readback,CYL1G6C12B_T3,,Vertical Corrector
V:3-BSR-MG{QL1G6C12B_T3:8949}Fld:SP,8949,V:3-BSR,,,setpoint,QL1G6C12B_T3,K,Quadrupole
V:3-BSR-MG{QL1G6C12B_T3:8949}Fld:I,8949,V:3-BSR,,,readback,QL1G6C12B_T3,K,Quadrupole
V:3-BSR-BI{PL1G6C12B_T3:8951}SA:X,8951,V:3-BSR,,,readback,PL1G6C12B_T3,X,Beam Position Monitor
V:3-BSR-BI{PL1G6C12B_T3:8951}SA:Y,8951,V:3-BSR,,,readback,PL1G6C12B_T3,Y,Beam Position Monitor
V:3-BSR-MG{SL1G6C12B_T3:8953}Fld:SP,8953,V:3-BSR,,,setpoint,SL1G6C12B_T3,K,Sextupole
V:3-BSR-MG{SL1G6C12B_T3:8953}Fld:I,8953,V:3-BSR,,,readback,SL1G6C12B_T3,K,Sextupole
V:3-BSR-MG{FXL1G1C13A_T3:8958}Fld:SP,8958,V:3-BSR,,,setpoint,FXL1G1C13A_T3,,Horizontal Corrector
V:3-BSR-MG{FXL1G1C13A_T3:8958}Fld:I,8958,V:3-BSR,,,readback,FXL1G1C13A_T3,,Horizontal Corrector
V:3-BSR-MG{FYL1G1C13A_T3:8959}Fld:SP,8959,V:3-BSR,,,setpoint,FYL1G1C13A_T3,,Vertical Corrector
V:3-BSR-MG{FYL1G1C13A_T3:8959}Fld:I,8959,V:3-BSR,,,readback,FYL1G1C13A_T3,,Vertical Corrector
V:3-BSR-MG{FXL2G1C13A_T3:8968}Fld:SP,8968,V:3-BSR,,,setpoint,FXL2G1C13A_T3,,Horizontal Corrector
V:3-BSR-MG{FXL2G1C13A_T3:8968}Fld:I,8968,V:3-BSR,,,readback,FXL2G1C13A_T3,,Horizontal Corrector
V:3-BSR-MG{FYL2G1C13A_T3:8969}Fld:SP,8969,V:3-BSR,,,setpoint,FYL2G1C13A_T3,,Vertical Corrector
V:3-BSR-MG{FYL2G1C13A_T3:8969}Fld:I,8969,V:3-BSR,,,readback,FYL2G1C13A_T3,,Vertical Corrector
V:3-BSR-MG{SL1G2C13A_T3:8974}Fld:SP,8974,V:3-BSR,,,setpoint,SL1G2C13A_T3,K,Sextupole
V:3-BSR-MG{SL1G2C13A_T3:8974}Fld:I,8974,V:3-BSR,,,readback,SL1G2C13A_T3,K,Sextupole
V:3-BSR-BI{PL1G2C13A_T3:8976}SA:X,8976,V:3-BSR,,,readback,PL1G2C13A_T3,X,Beam Position Monitor
V:3-BSR-BI{PL1G2C13A_T3:8976}SA:Y,8976,V:3-BSR,,,readback,PL1G2C13A_T3,Y,Beam Position Monitor
V:3-BSR-MG{QL1G2C13A_T3:8978}Fld:SP,8978,V:3-BSR,,,setpoint,QL1G2C13A_T3,K,Quadrupole
V:3-BSR-MG{QL1G2C13A_T3:8978}Fld:I,8978,V:3-BSR,,,readback,QL1G2C13A_T3,K,Quadrupole
V:3-BSR-MG{CXL1G2C13A_T3:8981}Fld:SP,8981,V:3-BSR,,,setpoint,CXL1G2C13A_T3,,Horizontal Corrector
V:3-BSR-MG{CXL1G2C13A_T3:8981}Fld:I,8981,V:3-BSR,,,readback,CXL1G2C13A_T3,,Horizontal Corrector
V:3-BSR-MG{CYL1G2C13A_T3:8982}Fld:SP,8982,V:3-BSR,,,setpoint,CYL1G2C13A_T3,,Vertical Corrector
V:3-BSR-MG{CYL1G2C13A_T3:8982}Fld:I,8982,V:3-BSR,,,readback,CYL1G2C13A_T3,,Vertical Corrector
V:3-BSR-MG{SL2G2C13A_T3:8985}Fld:SP,8985,V:3-BSR,,,setpoint,SL2G2C13A_T3,K,Sextupole
V:3-BSR-MG{SL2G2C13A_T3:8985}Fld:I,8985,V:3-BSR,,,readback,SL2G2C13A_T3,K,Sextupole
V:3-BSR-MG{QL2G2C13A_T3:8987}Fld:SP,8987,V:3-BSR,,,setpoint,QL2G2C13A_T3,K,Quadrupole
V:3-BSR-MG{QL2G2C13A_T3:8987}Fld:I,8987,V:3-BSR,,,readback,QL2G2C13A_T3,K,Quadrupole
V:3-BSR-MG{CXL2G2C13A_T3:8990}Fld:SP,8990,V:3-BSR,,,setpoint,CXL2G2C13A_T3,,Horizontal Corrector
V:3-BSR-MG{CXL2G2C13A_T3:8990}Fld:I,8990,V:3-BSR,,,readback,CXL2G2C13A_T3,,Horizontal Corrector
V:3-BSR-MG{CYL2G2C13A_T3:8991}Fld:SP,8991,V:3-BSR,,,setpoint,CYL2G2C13A_T3,,Vertical Corrector
V:3-BSR-MG{CYL2G2C13A_T3:8991}Fld:I,8991,V:3-BSR,,,readback,CYL2G2C13A_T3,,Vertical Corrector
V:3-BSR-MG{SL3G2C13A_T3:8994}Fld:SP,8994,V:3-BSR,,,setpoint,SL3G2C13A_T3,K,Sextupole
V:3-BSR-MG{SL3G2C13A_T3:8994}Fld:I,8994,V:3-BSR,,,readback,SL3G2C13A_T3,K,Sextupole
V:3-BSR-BI{PL2G2C13A_T3:8996}SA:X,8996,V:3-BSR,,,readback,PL2G2C13A_T3,X,Beam Position Monitor
V:3-BSR-BI{PL2G2C13A_T3:8996}SA:Y,8996,V:3-BSR,,,readback,PL2G2C13A_T3,Y,Beam Position Monitor
V:3-BSR-MG{QL3G2C13A_T3:8998}Fld:SP,8998,V:3-BSR,,,setpoint,QL3G2C13A_T3,K,Quadrupole
V:3-BSR-MG{QL3G2C13A_T3:8998}Fld:I,8998,V:3-BSR,,,readback,QL3G2C13A_T3,K,Quadrupole
V:3-BSR-MG{B2G3C13A_T3:9003}Fld:SP,9003,V:3-BSR,,,setpoint,B2G3C13A_T3,T,Bending
V:3-BSR-MG{B2G3C13A_T3:9003}Fld:I,9003,V:3-BSR,,,readback,B2G3C13A_T3,T,Bending
V:3-BSR-MG{SQMHG4C13A_T3:9007}Fld:SP,9007,V:3-BSR,,,setpoint,SQMHG4C13A_T3,K,Quadrupole
V:3-BSR-MG{SQMHG4C13A_T3:9007}Fld:I,9007,V:3-BSR,,,readback,SQMHG4C13A_T3,K,Quadrupole
V:3-BSR-MG{CXM1G4C13A_T3:9008}Fld:SP,9008,V:3-BSR,,,setpoint,CXM1G4C13A_T3,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C13A_T3:9008}Fld:I,9008,V:3-BSR,,,readback,CXM1G4C13A_T3,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C13A_T3:9009}Fld:SP,9009,V:3-BSR,,,setpoint,CYM1G4C13A_T3,,Vertical Corrector
V:3-BSR-MG{CYM1G4C13A_T3:9009}Fld:I,9009,V:3-BSR,,,readback,CYM1G4C13A_T3,,Vertical Corrector
V:3-BSR-MG{SQMHG4C13A_T3:9010}Fld:SP,9010,V:3-BSR,,,setpoint,SQMHG4C13A_T3,K,Quadrupole
V:3-BSR-MG{SQMHG4C13A_T3:9010}Fld:I,9010,V:3-BSR,,,readback,SQMHG4C13A_T3,K,Quadrupole
V:3-BSR-MG{QM1G4C13A_T3:9012}Fld:SP,9012,V:3-BSR,,,setpoint,QM1G4C13A_T3,K,Quadrupole
V:3-BSR-MG{QM1G4C13A_T3:9012}Fld:I,9012,V:3-BSR,,,readback,QM1G4C13A_T3,K,Quadrupole
V:3-BSR-MG{SM1G4C13A_T3:9014}Fld:SP,9014,V:3-BSR,,,setpoint,SM1G4C13A_T3,K,Sextupole
V:3-BSR-MG{SM1G4C13A_T3:9014}Fld:I,9014,V:3-BSR,,,readback,SM1G4C13A_T3,K,Sextupole
V:3-BSR-MG{FXM1G4C13A_T3:9017}Fld:SP,9017,V:3-BSR,,,setpoint,FXM1G4C13A_T3,,Horizontal Corrector
V:3-BSR-MG{FXM1G4C13A_T3:9017}Fld:I,9017,V:3-BSR,,,readback,FXM1G4C13A_T3,,Horizontal Corrector
V:3-BSR-MG{FYM1G4C13A_T3:9018}Fld:SP,9018,V:3-BSR,,,setpoint,FYM1G4C13A_T3,,Vertical Corrector
V:3-BSR-MG{FYM1G4C13A_T3:9018}Fld:I,9018,V:3-BSR,,,readback,FYM1G4C13A_T3,,Vertical Corrector
V:3-BSR-BI{PM1G4C13A_T3:9021}SA:X,9021,V:3-BSR,,,readback,PM1G4C13A_T3,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C13A_T3:9021}SA:Y,9021,V:3-BSR,,,readback,PM1G4C13A_T3,Y,Beam Position Monitor
V:3-BSR-MG{QM2G4C13A_T3:9023}Fld:SP,9023,V:3-BSR,,,setpoint,QM2G4C13A_T3,K,Quadrupole
V:3-BSR-MG{QM2G4C13A_T3:9023}Fld:I,9023,V:3-BSR,,,readback,QM2G4C13A_T3,K,Quadrupole
V:3-BSR-MG{SM2G4C13B_T3:9025}Fld:SP,9025,V:3-BSR,,,setpoint,SM2G4C13B_T3,K,Sextupole
V:3-BSR-MG{SM2G4C13B_T3:9025}Fld:I,9025,V:3-BSR,,,readback,SM2G4C13B_T3,K,Sextupole
V:3-BSR-MG{QM2G4C13B_T3:9027}Fld:SP,9027,V:3-BSR,,,setpoint,QM2G4C13B_T3,K,Quadrupole
V:3-BSR-MG{QM2G4C13B_T3:9027}Fld:I,9027,V:3-BSR,,,readback,QM2G4C13B_T3,K,Quadrupole
V:3-BSR-MG{SM1G4C13B_T3:9029}Fld:SP,9029,V:3-BSR,,,setpoint,SM1G4C13B_T3,K,Sextupole
V:3-BSR-MG{SM1G4C13B_T3:9029}Fld:I,9029,V:3-BSR,,,readback,SM1G4C13B_T3,K,Sextupole
V:3-BSR-BI{PM1G4C13B_T3:9031}SA:X,9031,V:3-BSR,,,readback,PM1G4C13B_T3,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C13B_T3:9031}SA:Y,9031,V:3-BSR,,,readback,PM1G4C13B_T3,Y,Beam Position Monitor
V:3-BSR-MG{QM1G4C13B_T3:9033}Fld:SP,9033,V:3-BSR,,,setpoint,QM1G4C13B_T3,K,Quadrupole
V:3-BSR-MG{QM1G4C13B_T3:9033}Fld:I,9033,V:3-BSR,,,readback,QM1G4C13B_T3,K,Quadrupole
V:3-BSR-MG{CXM1G4C13B_T3:9036}Fld:SP,9036,V:3-BSR,,,setpoint,CXM1G4C13B_T3,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C13B_T3:9036}Fld:I,9036,V:3-BSR,,,readback,CXM1G4C13B_T3,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C13B_T3:9037}Fld:SP,9037,V:3-BSR,,,setpoint,CYM1G4C13B_T3,,Vertical Corrector
V:3-BSR-MG{CYM1G4C13B_T3:9037}Fld:I,9037,V:3-BSR,,,readback,CYM1G4C13B_T3,,Vertical Corrector
V:3-BSR-MG{B2G5C13B_T3:9044}Fld:SP,9044,V:3-BSR,,,setpoint,B2G5C13B_T3,T,Bending
V:3-BSR-MG{B2G5C13B_T3:9044}Fld:I,9044,V:3-BSR,,,readback,B2G5C13B_T3,T,Bending
V:3-BSR-MG{CXH2G6C13B_T3:9049}Fld:SP,9049,V:3-BSR,,,setpoint,CXH2G6C13B_T3,,Horizontal Corrector
V:3-BSR-MG{CXH2G6C13B_T3:9049}Fld:I,9049,V:3-BSR,,,readback,CXH2G6C13B_T3,,Horizontal Corrector
V:3-BSR-MG{CYH2G6C13B_T3:9050}Fld:SP,9050,V:3-BSR,,,setpoint,CYH2G6C13B_T3,,Vertical Corrector
V:3-BSR-MG{CYH2G6C13B_T3:9050}Fld:I,9050,V:3-BSR,,,readback,CYH2G6C13B_T3,,Vertical Corrector
V:3-BSR-MG{SH4G6C13B_T3:9053}Fld:SP,9053,V:3-BSR,,,setpoint,SH4G6C13B_T3,K,Sextupole
V:3-BSR-MG{SH4G6C13B_T3:9053}Fld:I,9053,V:3-BSR,,,readback,SH4G6C13B_T3,K,Sextupole
V:3-BSR-BI{PH2G6C13B_T3:9055}SA:X,9055,V:3-BSR,,,readback,PH2G6C13B_T3,X,Beam Position Monitor
V:3-BSR-BI{PH2G6C13B_T3:9055}SA:Y,9055,V:3-BSR,,,readback,PH2G6C13B_T3,Y,Beam Position Monitor
V:3-BSR-MG{QH3G6C13B_T3:9057}Fld:SP,9057,V:3-BSR,,,setpoint,QH3G6C13B_T3,K,Quadrupole
V:3-BSR-MG{QH3G6C13B_T3:9057}Fld:I,9057,V:3-BSR,,,readback,QH3G6C13B_T3,K,Quadrupole
V:3-BSR-MG{SH3G6C13B_T3:9059}Fld:SP,9059,V:3-BSR,,,setpoint,SH3G6C13B_T3,K,Sextupole
V:3-BSR-MG{SH3G6C13B_T3:9059}Fld:I,9059,V:3-BSR,,,readback,SH3G6C13B_T3,K,Sextupole
V:3-BSR-MG{QH2G6C13B_T3:9061}Fld:SP,9061,V:3-BSR,,,setpoint,QH2G6C13B_T3,K,Quadrupole
V:3-BSR-MG{QH2G6C13B_T3:9061}Fld:I,9061,V:3-BSR,,,readback,QH2G6C13B_T3,K,Quadrupole
V:3-BSR-MG{CXH1G6C13B_T3:9064}Fld:SP,9064,V:3-BSR,,,setpoint,CXH1G6C13B_T3,,Horizontal Corrector
V:3-BSR-MG{CXH1G6C13B_T3:9064}Fld:I,9064,V:3-BSR,,,readback,CXH1G6C13B_T3,,Horizontal Corrector
V:3-BSR-MG{CYH1G6C13B_T3:9065}Fld:SP,9065,V:3-BSR,,,setpoint,CYH1G6C13B_T3,,Vertical Corrector
V:3-BSR-MG{CYH1G6C13B_T3:9065}Fld:I,9065,V:3-BSR,,,readback,CYH1G6C13B_T3,,Vertical Corrector
V:3-BSR-MG{QH1G6C13B_T3:9068}Fld:SP,9068,V:3-BSR,,,setpoint,QH1G6C13B_T3,K,Quadrupole
V:3-BSR-MG{QH1G6C13B_T3:9068}Fld:I,9068,V:3-BSR,,,readback,QH1G6C13B_T3,K,Quadrupole
V:3-BSR-BI{PH1G6C13B_T3:9070}SA:X,9070,V:3-BSR,,,readback,PH1G6C13B_T3,X,Beam Position Monitor
V:3-BSR-BI{PH1G6C13B_T3:9070}SA:Y,9070,V:3-BSR,,,readback,PH1G6C13B_T3,Y,Beam Position Monitor
V:3-BSR-MG{SH1G6C13B_T3:9072}Fld:SP,9072,V:3-BSR,,,setpoint,SH1G6C13B_T3,K,Sextupole
V:3-BSR-MG{SH1G6C13B_T3:9072}Fld:I,9072,V:3-BSR,,,readback,SH1G6C13B_T3,K,Sextupole
V:3-BSR-MG{FXH1G1C14A_T3:9077}Fld:SP,9077,V:3-BSR,,,setpoint,FXH1G1C14A_T3,,Horizontal Corrector
V:3-BSR-MG{FXH1G1C14A_T3:9077}Fld:I,9077,V:3-BSR,,,readback,FXH1G1C14A_T3,,Horizontal Corrector
V:3-BSR-MG{FYH1G1C14A_T3:9078}Fld:SP,9078,V:3-BSR,,,setpoint,FYH1G1C14A_T3,,Vertical Corrector
V:3-BSR-MG{FYH1G1C14A_T3:9078}Fld:I,9078,V:3-BSR,,,readback,FYH1G1C14A_T3,,Vertical Corrector
V:3-BSR-MG{FXH2G1C14A_T3:9083}Fld:SP,9083,V:3-BSR,,,setpoint,FXH2G1C14A_T3,,Horizontal Corrector
V:3-BSR-MG{FXH2G1C14A_T3:9083}Fld:I,9083,V:3-BSR,,,readback,FXH2G1C14A_T3,,Horizontal Corrector
V:3-BSR-MG{FYH2G1C14A_T3:9084}Fld:SP,9084,V:3-BSR,,,setpoint,FYH2G1C14A_T3,,Vertical Corrector
V:3-BSR-MG{FYH2G1C14A_T3:9084}Fld:I,9084,V:3-BSR,,,readback,FYH2G1C14A_T3,,Vertical Corrector
V:3-BSR-MG{SH1G2C14A_T3:9089}Fld:SP,9089,V:3-BSR,,,setpoint,SH1G2C14A_T3,K,Sextupole
V:3-BSR-MG{SH1G2C14A_T3:9089}Fld:I,9089,V:3-BSR,,,readback,SH1G2C14A_T3,K,Sextupole
V:3-BSR-BI{PH1G2C14A_T3:9091}SA:X,9091,V:3-BSR,,,readback,PH1G2C14A_T3,X,Beam Position Monitor
V:3-BSR-BI{PH1G2C14A_T3:9091}SA:Y,9091,V:3-BSR,,,readback,PH1G2C14A_T3,Y,Beam Position Monitor
V:3-BSR-MG{QH1G2C14A_T3:9093}Fld:SP,9093,V:3-BSR,,,setpoint,QH1G2C14A_T3,K,Quadrupole
V:3-BSR-MG{QH1G2C14A_T3:9093}Fld:I,9093,V:3-BSR,,,readback,QH1G2C14A_T3,K,Quadrupole
V:3-BSR-MG{SQHHG2C14A_T3:9095}Fld:SP,9095,V:3-BSR,,,setpoint,SQHHG2C14A_T3,K,Quadrupole
V:3-BSR-MG{SQHHG2C14A_T3:9095}Fld:I,9095,V:3-BSR,,,readback,SQHHG2C14A_T3,K,Quadrupole
V:3-BSR-MG{CXH1G2C14A_T3:9096}Fld:SP,9096,V:3-BSR,,,setpoint,CXH1G2C14A_T3,,Horizontal Corrector
V:3-BSR-MG{CXH1G2C14A_T3:9096}Fld:I,9096,V:3-BSR,,,readback,CXH1G2C14A_T3,,Horizontal Corrector
V:3-BSR-MG{CYH1G2C14A_T3:9097}Fld:SP,9097,V:3-BSR,,,setpoint,CYH1G2C14A_T3,,Vertical Corrector
V:3-BSR-MG{CYH1G2C14A_T3:9097}Fld:I,9097,V:3-BSR,,,readback,CYH1G2C14A_T3,,Vertical Corrector
V:3-BSR-MG{SQHHG2C14A_T3:9098}Fld:SP,9098,V:3-BSR,,,setpoint,SQHHG2C14A_T3,K,Quadrupole
V:3-BSR-MG{SQHHG2C14A_T3:9098}Fld:I,9098,V:3-BSR,,,readback,SQHHG2C14A_T3,K,Quadrupole
V:3-BSR-MG{QH2G2C14A_T3:9100}Fld:SP,9100,V:3-BSR,,,setpoint,QH2G2C14A_T3,K,Quadrupole
V:3-BSR-MG{QH2G2C14A_T3:9100}Fld:I,9100,V:3-BSR,,,readback,QH2G2C14A_T3,K,Quadrupole
V:3-BSR-MG{SH3G2C14A_T3:9102}Fld:SP,9102,V:3-BSR,,,setpoint,SH3G2C14A_T3,K,Sextupole
V:3-BSR-MG{SH3G2C14A_T3:9102}Fld:I,9102,V:3-BSR,,,readback,SH3G2C14A_T3,K,Sextupole
V:3-BSR-MG{QH3G2C14A_T3:9104}Fld:SP,9104,V:3-BSR,,,setpoint,QH3G2C14A_T3,K,Quadrupole
V:3-BSR-MG{QH3G2C14A_T3:9104}Fld:I,9104,V:3-BSR,,,readback,QH3G2C14A_T3,K,Quadrupole
V:3-BSR-BI{PH2G2C14A_T3:9106}SA:X,9106,V:3-BSR,,,readback,PH2G2C14A_T3,X,Beam Position Monitor
V:3-BSR-BI{PH2G2C14A_T3:9106}SA:Y,9106,V:3-BSR,,,readback,PH2G2C14A_T3,Y,Beam Position Monitor
V:3-BSR-MG{SH4G2C14A_T3:9108}Fld:SP,9108,V:3-BSR,,,setpoint,SH4G2C14A_T3,K,Sextupole
V:3-BSR-MG{SH4G2C14A_T3:9108}Fld:I,9108,V:3-BSR,,,readback,SH4G2C14A_T3,K,Sextupole
V:3-BSR-MG{CXH2G2C14A_T3:9111}Fld:SP,9111,V:3-BSR,,,setpoint,CXH2G2C14A_T3,,Horizontal Corrector
V:3-BSR-MG{CXH2G2C14A_T3:9111}Fld:I,9111,V:3-BSR,,,readback,CXH2G2C14A_T3,,Horizontal Corrector
V:3-BSR-MG{CYH2G2C14A_T3:9112}Fld:SP,9112,V:3-BSR,,,setpoint,CYH2G2C14A_T3,,Vertical Corrector
V:3-BSR-MG{CYH2G2C14A_T3:9112}Fld:I,9112,V:3-BSR,,,readback,CYH2G2C14A_T3,,Vertical Corrector
V:3-BSR-MG{B1G3C14A_T3:9117}Fld:SP,9117,V:3-BSR,,,setpoint,B1G3C14A_T3,T,Bending
V:3-BSR-MG{B1G3C14A_T3:9117}Fld:I,9117,V:3-BSR,,,readback,B1G3C14A_T3,T,Bending
V:3-BSR-MG{CXM1G4C14A_T3:9122}Fld:SP,9122,V:3-BSR,,,setpoint,CXM1G4C14A_T3,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C14A_T3:9122}Fld:I,9122,V:3-BSR,,,readback,CXM1G4C14A_T3,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C14A_T3:9123}Fld:SP,9123,V:3-BSR,,,setpoint,CYM1G4C14A_T3,,Vertical Corrector
V:3-BSR-MG{CYM1G4C14A_T3:9123}Fld:I,9123,V:3-BSR,,,readback,CYM1G4C14A_T3,,Vertical Corrector
